src_id,src_type,dst_id,dst_type,relation
991,Person,368,Person,same_university
368,Person,1217,Person,same_university
1217,Person,368,Person,same_university
372,Person,751,Person,same_university
751,Person,372,Person,same_university
377,Person,597,Person,same_university
597,Person,377,Person,same_university
377,Person,960,Person,same_university
960,Person,377,Person,same_university
378,Person,385,Person,same_university
385,Person,378,Person,same_university
378,Person,423,Person,same_university
423,Person,378,Person,same_university
378,Person,460,Person,same_university
460,Person,378,Person,same_university
378,Person,489,Person,same_university
489,Person,378,Person,same_university
378,Person,539,Person,same_university
539,Person,378,Person,same_university
378,Person,549,Person,same_university
549,Person,378,Person,same_university
378,Person,560,Person,same_university
560,Person,378,Person,same_university
378,Person,562,Person,same_university
562,Person,378,Person,same_university
378,Person,595,Person,same_university
595,Person,378,Person,same_university
378,Person,622,Person,same_university
622,Person,378,Person,same_university
378,Person,648,Person,same_university
648,Person,378,Person,same_university
378,Person,657,Person,same_university
657,Person,378,Person,same_university
378,Person,658,Person,same_university
658,Person,378,Person,same_university
378,Person,695,Person,same_university
695,Person,378,Person,same_university
378,Person,700,Person,same_university
700,Person,378,Person,same_university
378,Person,754,Person,same_university
754,Person,378,Person,same_university
378,Person,777,Person,same_university
777,Person,378,Person,same_university
378,Person,831,Person,same_university
831,Person,378,Person,same_university
378,Person,902,Person,same_university
902,Person,378,Person,same_university
378,Person,913,Person,same_university
913,Person,378,Person,same_university
378,Person,920,Person,same_university
920,Person,378,Person,same_university
378,Person,952,Person,same_university
952,Person,378,Person,same_university
378,Person,979,Person,same_university
979,Person,378,Person,same_university
378,Person,997,Person,same_university
997,Person,378,Person,same_university
378,Person,1013,Person,same_university
1013,Person,378,Person,same_university
378,Person,1024,Person,same_university
1024,Person,378,Person,same_university
378,Person,1047,Person,same_university
1047,Person,378,Person,same_university
378,Person,1080,Person,same_university
1080,Person,378,Person,same_university
378,Person,1093,Person,same_university
1093,Person,378,Person,same_university
378,Person,1099,Person,same_university
1099,Person,378,Person,same_university
378,Person,1140,Person,same_university
1140,Person,378,Person,same_university
378,Person,1195,Person,same_university
1195,Person,378,Person,same_university
378,Person,1210,Person,same_university
1210,Person,378,Person,same_university
378,Person,1215,Person,same_university
1215,Person,378,Person,same_university
380,Person,555,Person,same_university
555,Person,380,Person,same_university
380,Person,944,Person,same_university
944,Person,380,Person,same_university
381,Person,477,Person,same_university
477,Person,381,Person,same_university
382,Person,527,Person,same_university
527,Person,382,Person,same_university
382,Person,608,Person,same_university
608,Person,382,Person,same_university
382,Person,725,Person,same_university
725,Person,382,Person,same_university
382,Person,744,Person,same_university
744,Person,382,Person,same_university
382,Person,865,Person,same_university
865,Person,382,Person,same_university
382,Person,918,Person,same_university
918,Person,382,Person,same_university
382,Person,1051,Person,same_university
1051,Person,382,Person,same_university
382,Person,1054,Person,same_university
1054,Person,382,Person,same_university
382,Person,1122,Person,same_university
1122,Person,382,Person,same_university
385,Person,423,Person,same_university
423,Person,385,Person,same_university
385,Person,460,Person,same_university
460,Person,385,Person,same_university
385,Person,489,Person,same_university
489,Person,385,Person,same_university
385,Person,539,Person,same_university
539,Person,385,Person,same_university
385,Person,549,Person,same_university
549,Person,385,Person,same_university
385,Person,560,Person,same_university
560,Person,385,Person,same_university
385,Person,562,Person,same_university
562,Person,385,Person,same_university
385,Person,595,Person,same_university
595,Person,385,Person,same_university
385,Person,648,Person,same_university
648,Person,385,Person,same_university
385,Person,695,Person,same_university
695,Person,385,Person,same_university
385,Person,700,Person,same_university
700,Person,385,Person,same_university
385,Person,754,Person,same_university
754,Person,385,Person,same_university
385,Person,777,Person,same_university
777,Person,385,Person,same_university
385,Person,831,Person,same_university
831,Person,385,Person,same_university
385,Person,902,Person,same_university
902,Person,385,Person,same_university
385,Person,913,Person,same_university
913,Person,385,Person,same_university
385,Person,920,Person,same_university
920,Person,385,Person,same_university
385,Person,952,Person,same_university
952,Person,385,Person,same_university
385,Person,979,Person,same_university
979,Person,385,Person,same_university
385,Person,997,Person,same_university
997,Person,385,Person,same_university
385,Person,1013,Person,same_university
1013,Person,385,Person,same_university
385,Person,1024,Person,same_university
1024,Person,385,Person,same_university
385,Person,1047,Person,same_university
1047,Person,385,Person,same_university
385,Person,1080,Person,same_university
1080,Person,385,Person,same_university
385,Person,1093,Person,same_university
1093,Person,385,Person,same_university
385,Person,1099,Person,same_university
1099,Person,385,Person,same_university
385,Person,1140,Person,same_university
1140,Person,385,Person,same_university
385,Person,1195,Person,same_university
1195,Person,385,Person,same_university
385,Person,1210,Person,same_university
1210,Person,385,Person,same_university
385,Person,1215,Person,same_university
1215,Person,385,Person,same_university
386,Person,390,Person,same_university
390,Person,386,Person,same_university
386,Person,410,Person,same_university
410,Person,386,Person,same_university
386,Person,447,Person,same_university
447,Person,386,Person,same_university
386,Person,604,Person,same_university
604,Person,386,Person,same_university
386,Person,609,Person,same_university
609,Person,386,Person,same_university
386,Person,617,Person,same_university
617,Person,386,Person,same_university
386,Person,625,Person,same_university
625,Person,386,Person,same_university
386,Person,705,Person,same_university
705,Person,386,Person,same_university
386,Person,780,Person,same_university
780,Person,386,Person,same_university
386,Person,1011,Person,same_university
1011,Person,386,Person,same_university
386,Person,1049,Person,same_university
1049,Person,386,Person,same_university
386,Person,1126,Person,same_university
1126,Person,386,Person,same_university
386,Person,1163,Person,same_university
1163,Person,386,Person,same_university
386,Person,1214,Person,same_university
1214,Person,386,Person,same_university
390,Person,410,Person,same_university
410,Person,390,Person,same_university
390,Person,447,Person,same_university
447,Person,390,Person,same_university
390,Person,557,Person,same_university
557,Person,390,Person,same_university
390,Person,604,Person,same_university
604,Person,390,Person,same_university
390,Person,609,Person,same_university
609,Person,390,Person,same_university
390,Person,617,Person,same_university
617,Person,390,Person,same_university
390,Person,625,Person,same_university
625,Person,390,Person,same_university
390,Person,705,Person,same_university
705,Person,390,Person,same_university
390,Person,780,Person,same_university
780,Person,390,Person,same_university
390,Person,1011,Person,same_university
1011,Person,390,Person,same_university
390,Person,1049,Person,same_university
1049,Person,390,Person,same_university
390,Person,1126,Person,same_university
1126,Person,390,Person,same_university
390,Person,1161,Person,same_university
1161,Person,390,Person,same_university
390,Person,1163,Person,same_university
1163,Person,390,Person,same_university
390,Person,1214,Person,same_university
1214,Person,390,Person,same_university
391,Person,458,Person,same_university
458,Person,391,Person,same_university
391,Person,700,Person,same_university
700,Person,391,Person,same_university
393,Person,646,Person,same_university
646,Person,393,Person,same_university
393,Person,724,Person,same_university
724,Person,393,Person,same_university
395,Person,1013,Person,same_university
1013,Person,395,Person,same_university
395,Person,1193,Person,same_university
1193,Person,395,Person,same_university
395,Person,1204,Person,same_university
1204,Person,395,Person,same_university
397,Person,543,Person,same_university
543,Person,397,Person,same_university
398,Person,745,Person,same_university
745,Person,398,Person,same_university
398,Person,852,Person,same_university
852,Person,398,Person,same_university
398,Person,862,Person,same_university
862,Person,398,Person,same_university
398,Person,1194,Person,same_university
1194,Person,398,Person,same_university
410,Person,447,Person,same_university
447,Person,410,Person,same_university
410,Person,604,Person,same_university
604,Person,410,Person,same_university
410,Person,609,Person,same_university
609,Person,410,Person,same_university
410,Person,617,Person,same_university
617,Person,410,Person,same_university
410,Person,625,Person,same_university
625,Person,410,Person,same_university
410,Person,705,Person,same_university
705,Person,410,Person,same_university
410,Person,780,Person,same_university
780,Person,410,Person,same_university
410,Person,1011,Person,same_university
1011,Person,410,Person,same_university
410,Person,1049,Person,same_university
1049,Person,410,Person,same_university
410,Person,1126,Person,same_university
1126,Person,410,Person,same_university
410,Person,1163,Person,same_university
1163,Person,410,Person,same_university
410,Person,1214,Person,same_university
1214,Person,410,Person,same_university
414,Person,422,Person,same_university
422,Person,414,Person,same_university
414,Person,491,Person,same_university
491,Person,414,Person,same_university
414,Person,538,Person,same_university
538,Person,414,Person,same_university
414,Person,733,Person,same_university
733,Person,414,Person,same_university
414,Person,831,Person,same_university
831,Person,414,Person,same_university
414,Person,858,Person,same_university
858,Person,414,Person,same_university
414,Person,911,Person,same_university
911,Person,414,Person,same_university
414,Person,979,Person,same_university
979,Person,414,Person,same_university
414,Person,1043,Person,same_university
1043,Person,414,Person,same_university
414,Person,1189,Person,same_university
1189,Person,414,Person,same_university
416,Person,457,Person,same_university
457,Person,416,Person,same_university
416,Person,684,Person,same_university
684,Person,416,Person,same_university
416,Person,692,Person,same_university
692,Person,416,Person,same_university
416,Person,826,Person,same_university
826,Person,416,Person,same_university
416,Person,829,Person,same_university
829,Person,416,Person,same_university
416,Person,1112,Person,same_university
1112,Person,416,Person,same_university
416,Person,1140,Person,same_university
1140,Person,416,Person,same_university
416,Person,1158,Person,same_university
1158,Person,416,Person,same_university
416,Person,1167,Person,same_university
1167,Person,416,Person,same_university
416,Person,1215,Person,same_university
1215,Person,416,Person,same_university
418,Person,462,Person,same_university
462,Person,418,Person,same_university
418,Person,463,Person,same_university
463,Person,418,Person,same_university
418,Person,933,Person,same_university
933,Person,418,Person,same_university
418,Person,963,Person,same_university
963,Person,418,Person,same_university
418,Person,1078,Person,same_university
1078,Person,418,Person,same_university
418,Person,1107,Person,same_university
1107,Person,418,Person,same_university
421,Person,432,Person,same_university
432,Person,421,Person,same_university
421,Person,709,Person,same_university
709,Person,421,Person,same_university
421,Person,715,Person,same_university
715,Person,421,Person,same_university
421,Person,828,Person,same_university
828,Person,421,Person,same_university
422,Person,491,Person,same_university
491,Person,422,Person,same_university
422,Person,538,Person,same_university
538,Person,422,Person,same_university
422,Person,733,Person,same_university
733,Person,422,Person,same_university
422,Person,831,Person,same_university
831,Person,422,Person,same_university
422,Person,858,Person,same_university
858,Person,422,Person,same_university
422,Person,911,Person,same_university
911,Person,422,Person,same_university
422,Person,979,Person,same_university
979,Person,422,Person,same_university
422,Person,1043,Person,same_university
1043,Person,422,Person,same_university
422,Person,1189,Person,same_university
1189,Person,422,Person,same_university
423,Person,460,Person,same_university
460,Person,423,Person,same_university
423,Person,489,Person,same_university
489,Person,423,Person,same_university
423,Person,539,Person,same_university
539,Person,423,Person,same_university
423,Person,549,Person,same_university
549,Person,423,Person,same_university
423,Person,560,Person,same_university
560,Person,423,Person,same_university
423,Person,562,Person,same_university
562,Person,423,Person,same_university
423,Person,595,Person,same_university
595,Person,423,Person,same_university
423,Person,648,Person,same_university
648,Person,423,Person,same_university
423,Person,695,Person,same_university
695,Person,423,Person,same_university
423,Person,700,Person,same_university
700,Person,423,Person,same_university
423,Person,754,Person,same_university
754,Person,423,Person,same_university
423,Person,777,Person,same_university
777,Person,423,Person,same_university
423,Person,831,Person,same_university
831,Person,423,Person,same_university
423,Person,902,Person,same_university
902,Person,423,Person,same_university
423,Person,913,Person,same_university
913,Person,423,Person,same_university
423,Person,920,Person,same_university
920,Person,423,Person,same_university
423,Person,952,Person,same_university
952,Person,423,Person,same_university
423,Person,979,Person,same_university
979,Person,423,Person,same_university
423,Person,997,Person,same_university
997,Person,423,Person,same_university
423,Person,1013,Person,same_university
1013,Person,423,Person,same_university
423,Person,1024,Person,same_university
1024,Person,423,Person,same_university
423,Person,1047,Person,same_university
1047,Person,423,Person,same_university
423,Person,1080,Person,same_university
1080,Person,423,Person,same_university
423,Person,1093,Person,same_university
1093,Person,423,Person,same_university
423,Person,1099,Person,same_university
1099,Person,423,Person,same_university
423,Person,1140,Person,same_university
1140,Person,423,Person,same_university
423,Person,1195,Person,same_university
1195,Person,423,Person,same_university
423,Person,1210,Person,same_university
1210,Person,423,Person,same_university
423,Person,1215,Person,same_university
1215,Person,423,Person,same_university
427,Person,439,Person,same_university
439,Person,427,Person,same_university
427,Person,630,Person,same_university
630,Person,427,Person,same_university
427,Person,651,Person,same_university
651,Person,427,Person,same_university
427,Person,689,Person,same_university
689,Person,427,Person,same_university
427,Person,696,Person,same_university
696,Person,427,Person,same_university
427,Person,884,Person,same_university
884,Person,427,Person,same_university
427,Person,893,Person,same_university
893,Person,427,Person,same_university
427,Person,899,Person,same_university
899,Person,427,Person,same_university
427,Person,1082,Person,same_university
1082,Person,427,Person,same_university
427,Person,1088,Person,same_university
1088,Person,427,Person,same_university
427,Person,1094,Person,same_university
1094,Person,427,Person,same_university
427,Person,1095,Person,same_university
1095,Person,427,Person,same_university
427,Person,1096,Person,same_university
1096,Person,427,Person,same_university
427,Person,1103,Person,same_university
1103,Person,427,Person,same_university
427,Person,1104,Person,same_university
1104,Person,427,Person,same_university
427,Person,1106,Person,same_university
1106,Person,427,Person,same_university
427,Person,1116,Person,same_university
1116,Person,427,Person,same_university
427,Person,1119,Person,same_university
1119,Person,427,Person,same_university
427,Person,1134,Person,same_university
1134,Person,427,Person,same_university
427,Person,1140,Person,same_university
1140,Person,427,Person,same_university
427,Person,1172,Person,same_university
1172,Person,427,Person,same_university
428,Person,799,Person,same_university
799,Person,428,Person,same_university
428,Person,884,Person,same_university
884,Person,428,Person,same_university
430,Person,691,Person,same_university
691,Person,430,Person,same_university
430,Person,702,Person,same_university
702,Person,430,Person,same_university
430,Person,1081,Person,same_university
1081,Person,430,Person,same_university
430,Person,1094,Person,same_university
1094,Person,430,Person,same_university
430,Person,1113,Person,same_university
1113,Person,430,Person,same_university
430,Person,1157,Person,same_university
1157,Person,430,Person,same_university
430,Person,1165,Person,same_university
1165,Person,430,Person,same_university
431,Person,1119,Person,same_university
1119,Person,431,Person,same_university
431,Person,1146,Person,same_university
1146,Person,431,Person,same_university
437,Person,704,Person,same_university
704,Person,437,Person,same_university
438,Person,480,Person,same_university
480,Person,438,Person,same_university
438,Person,1048,Person,same_university
1048,Person,438,Person,same_university
439,Person,630,Person,same_university
630,Person,439,Person,same_university
439,Person,651,Person,same_university
651,Person,439,Person,same_university
439,Person,689,Person,same_university
689,Person,439,Person,same_university
439,Person,696,Person,same_university
696,Person,439,Person,same_university
439,Person,893,Person,same_university
893,Person,439,Person,same_university
439,Person,899,Person,same_university
899,Person,439,Person,same_university
439,Person,1082,Person,same_university
1082,Person,439,Person,same_university
439,Person,1088,Person,same_university
1088,Person,439,Person,same_university
439,Person,1094,Person,same_university
1094,Person,439,Person,same_university
439,Person,1095,Person,same_university
1095,Person,439,Person,same_university
439,Person,1096,Person,same_university
1096,Person,439,Person,same_university
439,Person,1103,Person,same_university
1103,Person,439,Person,same_university
439,Person,1104,Person,same_university
1104,Person,439,Person,same_university
439,Person,1106,Person,same_university
1106,Person,439,Person,same_university
439,Person,1116,Person,same_university
1116,Person,439,Person,same_university
439,Person,1119,Person,same_university
1119,Person,439,Person,same_university
439,Person,1140,Person,same_university
1140,Person,439,Person,same_university
439,Person,1172,Person,same_university
1172,Person,439,Person,same_university
443,Person,489,Person,same_university
489,Person,443,Person,same_university
443,Person,693,Person,same_university
693,Person,443,Person,same_university
443,Person,786,Person,same_university
786,Person,443,Person,same_university
443,Person,1024,Person,same_university
1024,Person,443,Person,same_university
443,Person,1078,Person,same_university
1078,Person,443,Person,same_university
447,Person,604,Person,same_university
604,Person,447,Person,same_university
447,Person,609,Person,same_university
609,Person,447,Person,same_university
447,Person,617,Person,same_university
617,Person,447,Person,same_university
447,Person,625,Person,same_university
625,Person,447,Person,same_university
447,Person,705,Person,same_university
705,Person,447,Person,same_university
447,Person,780,Person,same_university
780,Person,447,Person,same_university
447,Person,1011,Person,same_university
1011,Person,447,Person,same_university
447,Person,1049,Person,same_university
1049,Person,447,Person,same_university
447,Person,1126,Person,same_university
1126,Person,447,Person,same_university
447,Person,1163,Person,same_university
1163,Person,447,Person,same_university
447,Person,1214,Person,same_university
1214,Person,447,Person,same_university
449,Person,606,Person,same_university
606,Person,449,Person,same_university
449,Person,639,Person,same_university
639,Person,449,Person,same_university
449,Person,641,Person,same_university
641,Person,449,Person,same_university
449,Person,796,Person,same_university
796,Person,449,Person,same_university
449,Person,841,Person,same_university
841,Person,449,Person,same_university
449,Person,849,Person,same_university
849,Person,449,Person,same_university
449,Person,850,Person,same_university
850,Person,449,Person,same_university
449,Person,1055,Person,same_university
1055,Person,449,Person,same_university
449,Person,1196,Person,same_university
1196,Person,449,Person,same_university
454,Person,571,Person,same_university
571,Person,454,Person,same_university
454,Person,647,Person,same_university
647,Person,454,Person,same_university
457,Person,684,Person,same_university
684,Person,457,Person,same_university
457,Person,692,Person,same_university
692,Person,457,Person,same_university
457,Person,826,Person,same_university
826,Person,457,Person,same_university
457,Person,829,Person,same_university
829,Person,457,Person,same_university
457,Person,1112,Person,same_university
1112,Person,457,Person,same_university
457,Person,1140,Person,same_university
1140,Person,457,Person,same_university
457,Person,1158,Person,same_university
1158,Person,457,Person,same_university
457,Person,1167,Person,same_university
1167,Person,457,Person,same_university
457,Person,1215,Person,same_university
1215,Person,457,Person,same_university
458,Person,700,Person,same_university
700,Person,458,Person,same_university
458,Person,735,Person,same_university
735,Person,458,Person,same_university
458,Person,769,Person,same_university
769,Person,458,Person,same_university
458,Person,1075,Person,same_university
1075,Person,458,Person,same_university
460,Person,489,Person,same_university
489,Person,460,Person,same_university
460,Person,539,Person,same_university
539,Person,460,Person,same_university
460,Person,549,Person,same_university
549,Person,460,Person,same_university
460,Person,560,Person,same_university
560,Person,460,Person,same_university
460,Person,562,Person,same_university
562,Person,460,Person,same_university
460,Person,595,Person,same_university
595,Person,460,Person,same_university
460,Person,648,Person,same_university
648,Person,460,Person,same_university
460,Person,695,Person,same_university
695,Person,460,Person,same_university
460,Person,700,Person,same_university
700,Person,460,Person,same_university
460,Person,754,Person,same_university
754,Person,460,Person,same_university
460,Person,777,Person,same_university
777,Person,460,Person,same_university
460,Person,831,Person,same_university
831,Person,460,Person,same_university
460,Person,902,Person,same_university
902,Person,460,Person,same_university
460,Person,913,Person,same_university
913,Person,460,Person,same_university
460,Person,920,Person,same_university
920,Person,460,Person,same_university
460,Person,952,Person,same_university
952,Person,460,Person,same_university
460,Person,979,Person,same_university
979,Person,460,Person,same_university
460,Person,997,Person,same_university
997,Person,460,Person,same_university
460,Person,1013,Person,same_university
1013,Person,460,Person,same_university
460,Person,1024,Person,same_university
1024,Person,460,Person,same_university
460,Person,1047,Person,same_university
1047,Person,460,Person,same_university
460,Person,1080,Person,same_university
1080,Person,460,Person,same_university
460,Person,1093,Person,same_university
1093,Person,460,Person,same_university
460,Person,1099,Person,same_university
1099,Person,460,Person,same_university
460,Person,1140,Person,same_university
1140,Person,460,Person,same_university
460,Person,1195,Person,same_university
1195,Person,460,Person,same_university
460,Person,1210,Person,same_university
1210,Person,460,Person,same_university
460,Person,1215,Person,same_university
1215,Person,460,Person,same_university
462,Person,463,Person,same_university
463,Person,462,Person,same_university
462,Person,933,Person,same_university
933,Person,462,Person,same_university
462,Person,963,Person,same_university
963,Person,462,Person,same_university
462,Person,1078,Person,same_university
1078,Person,462,Person,same_university
462,Person,1107,Person,same_university
1107,Person,462,Person,same_university
463,Person,595,Person,same_university
595,Person,463,Person,same_university
463,Person,902,Person,same_university
902,Person,463,Person,same_university
463,Person,933,Person,same_university
933,Person,463,Person,same_university
463,Person,963,Person,same_university
963,Person,463,Person,same_university
463,Person,987,Person,same_university
987,Person,463,Person,same_university
463,Person,1078,Person,same_university
1078,Person,463,Person,same_university
463,Person,1107,Person,same_university
1107,Person,463,Person,same_university
467,Person,808,Person,same_university
808,Person,467,Person,same_university
467,Person,846,Person,same_university
846,Person,467,Person,same_university
480,Person,927,Person,same_university
927,Person,480,Person,same_university
487,Person,496,Person,same_university
496,Person,487,Person,same_university
489,Person,539,Person,same_university
539,Person,489,Person,same_university
489,Person,549,Person,same_university
549,Person,489,Person,same_university
489,Person,560,Person,same_university
560,Person,489,Person,same_university
489,Person,562,Person,same_university
562,Person,489,Person,same_university
489,Person,595,Person,same_university
595,Person,489,Person,same_university
489,Person,648,Person,same_university
648,Person,489,Person,same_university
489,Person,693,Person,same_university
693,Person,489,Person,same_university
489,Person,695,Person,same_university
695,Person,489,Person,same_university
489,Person,700,Person,same_university
700,Person,489,Person,same_university
489,Person,754,Person,same_university
754,Person,489,Person,same_university
489,Person,777,Person,same_university
777,Person,489,Person,same_university
489,Person,831,Person,same_university
831,Person,489,Person,same_university
489,Person,902,Person,same_university
902,Person,489,Person,same_university
489,Person,913,Person,same_university
913,Person,489,Person,same_university
489,Person,920,Person,same_university
920,Person,489,Person,same_university
489,Person,952,Person,same_university
952,Person,489,Person,same_university
489,Person,979,Person,same_university
979,Person,489,Person,same_university
489,Person,997,Person,same_university
997,Person,489,Person,same_university
489,Person,1013,Person,same_university
1013,Person,489,Person,same_university
489,Person,1024,Person,same_university
1024,Person,489,Person,same_university
489,Person,1047,Person,same_university
1047,Person,489,Person,same_university
489,Person,1078,Person,same_university
1078,Person,489,Person,same_university
489,Person,1080,Person,same_university
1080,Person,489,Person,same_university
489,Person,1093,Person,same_university
1093,Person,489,Person,same_university
489,Person,1099,Person,same_university
1099,Person,489,Person,same_university
489,Person,1140,Person,same_university
1140,Person,489,Person,same_university
489,Person,1195,Person,same_university
1195,Person,489,Person,same_university
489,Person,1210,Person,same_university
1210,Person,489,Person,same_university
489,Person,1215,Person,same_university
1215,Person,489,Person,same_university
491,Person,538,Person,same_university
538,Person,491,Person,same_university
491,Person,733,Person,same_university
733,Person,491,Person,same_university
491,Person,831,Person,same_university
831,Person,491,Person,same_university
491,Person,858,Person,same_university
858,Person,491,Person,same_university
491,Person,911,Person,same_university
911,Person,491,Person,same_university
491,Person,979,Person,same_university
979,Person,491,Person,same_university
491,Person,1043,Person,same_university
1043,Person,491,Person,same_university
491,Person,1189,Person,same_university
1189,Person,491,Person,same_university
497,Person,923,Person,same_university
923,Person,497,Person,same_university
497,Person,1033,Person,same_university
1033,Person,497,Person,same_university
499,Person,706,Person,same_university
706,Person,499,Person,same_university
501,Person,567,Person,same_university
567,Person,501,Person,same_university
501,Person,762,Person,same_university
762,Person,501,Person,same_university
501,Person,871,Person,same_university
871,Person,501,Person,same_university
501,Person,874,Person,same_university
874,Person,501,Person,same_university
501,Person,915,Person,same_university
915,Person,501,Person,same_university
501,Person,931,Person,same_university
931,Person,501,Person,same_university
501,Person,991,Person,same_university
991,Person,501,Person,same_university
501,Person,1217,Person,same_university
1217,Person,501,Person,same_university
517,Person,632,Person,same_university
632,Person,517,Person,same_university
527,Person,608,Person,same_university
608,Person,527,Person,same_university
527,Person,725,Person,same_university
725,Person,527,Person,same_university
527,Person,744,Person,same_university
744,Person,527,Person,same_university
527,Person,865,Person,same_university
865,Person,527,Person,same_university
527,Person,918,Person,same_university
918,Person,527,Person,same_university
527,Person,1051,Person,same_university
1051,Person,527,Person,same_university
527,Person,1054,Person,same_university
1054,Person,527,Person,same_university
527,Person,1122,Person,same_university
1122,Person,527,Person,same_university
538,Person,733,Person,same_university
733,Person,538,Person,same_university
538,Person,831,Person,same_university
831,Person,538,Person,same_university
538,Person,858,Person,same_university
858,Person,538,Person,same_university
538,Person,911,Person,same_university
911,Person,538,Person,same_university
538,Person,979,Person,same_university
979,Person,538,Person,same_university
538,Person,1043,Person,same_university
1043,Person,538,Person,same_university
538,Person,1189,Person,same_university
1189,Person,538,Person,same_university
539,Person,549,Person,same_university
549,Person,539,Person,same_university
539,Person,560,Person,same_university
560,Person,539,Person,same_university
539,Person,562,Person,same_university
562,Person,539,Person,same_university
539,Person,595,Person,same_university
595,Person,539,Person,same_university
539,Person,648,Person,same_university
648,Person,539,Person,same_university
539,Person,695,Person,same_university
695,Person,539,Person,same_university
539,Person,700,Person,same_university
700,Person,539,Person,same_university
539,Person,754,Person,same_university
754,Person,539,Person,same_university
539,Person,777,Person,same_university
777,Person,539,Person,same_university
539,Person,831,Person,same_university
831,Person,539,Person,same_university
539,Person,902,Person,same_university
902,Person,539,Person,same_university
539,Person,913,Person,same_university
913,Person,539,Person,same_university
539,Person,920,Person,same_university
920,Person,539,Person,same_university
539,Person,952,Person,same_university
952,Person,539,Person,same_university
539,Person,979,Person,same_university
979,Person,539,Person,same_university
539,Person,997,Person,same_university
997,Person,539,Person,same_university
539,Person,1013,Person,same_university
1013,Person,539,Person,same_university
539,Person,1024,Person,same_university
1024,Person,539,Person,same_university
539,Person,1047,Person,same_university
1047,Person,539,Person,same_university
539,Person,1080,Person,same_university
1080,Person,539,Person,same_university
539,Person,1093,Person,same_university
1093,Person,539,Person,same_university
539,Person,1099,Person,same_university
1099,Person,539,Person,same_university
539,Person,1140,Person,same_university
1140,Person,539,Person,same_university
539,Person,1195,Person,same_university
1195,Person,539,Person,same_university
539,Person,1210,Person,same_university
1210,Person,539,Person,same_university
539,Person,1215,Person,same_university
1215,Person,539,Person,same_university
540,Person,673,Person,same_university
673,Person,540,Person,same_university
540,Person,737,Person,same_university
737,Person,540,Person,same_university
540,Person,1046,Person,same_university
1046,Person,540,Person,same_university
540,Person,1225,Person,same_university
1225,Person,540,Person,same_university
545,Person,695,Person,same_university
695,Person,545,Person,same_university
545,Person,789,Person,same_university
789,Person,545,Person,same_university
547,Person,717,Person,same_university
717,Person,547,Person,same_university
547,Person,1184,Person,same_university
1184,Person,547,Person,same_university
549,Person,560,Person,same_university
560,Person,549,Person,same_university
549,Person,562,Person,same_university
562,Person,549,Person,same_university
549,Person,595,Person,same_university
595,Person,549,Person,same_university
549,Person,648,Person,same_university
648,Person,549,Person,same_university
549,Person,695,Person,same_university
695,Person,549,Person,same_university
549,Person,700,Person,same_university
700,Person,549,Person,same_university
549,Person,754,Person,same_university
754,Person,549,Person,same_university
549,Person,777,Person,same_university
777,Person,549,Person,same_university
549,Person,831,Person,same_university
831,Person,549,Person,same_university
549,Person,902,Person,same_university
902,Person,549,Person,same_university
549,Person,913,Person,same_university
913,Person,549,Person,same_university
549,Person,920,Person,same_university
920,Person,549,Person,same_university
549,Person,952,Person,same_university
952,Person,549,Person,same_university
549,Person,979,Person,same_university
979,Person,549,Person,same_university
549,Person,997,Person,same_university
997,Person,549,Person,same_university
549,Person,1013,Person,same_university
1013,Person,549,Person,same_university
549,Person,1024,Person,same_university
1024,Person,549,Person,same_university
549,Person,1047,Person,same_university
1047,Person,549,Person,same_university
549,Person,1080,Person,same_university
1080,Person,549,Person,same_university
549,Person,1093,Person,same_university
1093,Person,549,Person,same_university
549,Person,1099,Person,same_university
1099,Person,549,Person,same_university
549,Person,1140,Person,same_university
1140,Person,549,Person,same_university
549,Person,1195,Person,same_university
1195,Person,549,Person,same_university
549,Person,1210,Person,same_university
1210,Person,549,Person,same_university
549,Person,1215,Person,same_university
1215,Person,549,Person,same_university
554,Person,865,Person,same_university
865,Person,554,Person,same_university
554,Person,1079,Person,same_university
1079,Person,554,Person,same_university
554,Person,1107,Person,same_university
1107,Person,554,Person,same_university
555,Person,944,Person,same_university
944,Person,555,Person,same_university
557,Person,705,Person,same_university
705,Person,557,Person,same_university
557,Person,1161,Person,same_university
1161,Person,557,Person,same_university
560,Person,562,Person,same_university
562,Person,560,Person,same_university
560,Person,595,Person,same_university
595,Person,560,Person,same_university
560,Person,648,Person,same_university
648,Person,560,Person,same_university
560,Person,695,Person,same_university
695,Person,560,Person,same_university
560,Person,700,Person,same_university
700,Person,560,Person,same_university
560,Person,754,Person,same_university
754,Person,560,Person,same_university
560,Person,777,Person,same_university
777,Person,560,Person,same_university
560,Person,831,Person,same_university
831,Person,560,Person,same_university
560,Person,902,Person,same_university
902,Person,560,Person,same_university
560,Person,913,Person,same_university
913,Person,560,Person,same_university
560,Person,920,Person,same_university
920,Person,560,Person,same_university
560,Person,952,Person,same_university
952,Person,560,Person,same_university
560,Person,979,Person,same_university
979,Person,560,Person,same_university
560,Person,997,Person,same_university
997,Person,560,Person,same_university
560,Person,1013,Person,same_university
1013,Person,560,Person,same_university
560,Person,1024,Person,same_university
1024,Person,560,Person,same_university
560,Person,1047,Person,same_university
1047,Person,560,Person,same_university
560,Person,1080,Person,same_university
1080,Person,560,Person,same_university
560,Person,1093,Person,same_university
1093,Person,560,Person,same_university
