id,name,label,wiki_url,country
949,Robert A. Heinlein,Person,https://vi.wikipedia.org/wiki/Robert_A._Heinlein,Mỹ
950,Robert Bridges,Person,https://vi.wikipedia.org/wiki/Robert_Bridges,Vương quốc Liên hiệp Anh và Bắc Ireland
953,Robert Abela,Person,https://vi.wikipedia.org/wiki/Robert_Abela,Malta
954,Robert F. Engle,Person,https://vi.wikipedia.org/wiki/Robert_F._Engle,Hoa Kỳ
956,"Robert Lucas, Jr.",Person,https://vi.wikipedia.org/wiki/Robert_Lucas%2C_Jr.,Hoa Kỳ
957,Robert Fogel,Person,https://vi.wikipedia.org/wiki/Robert_Fogel,Hoa Kỳ
962,Robert Mundell,Person,https://vi.wikipedia.org/wiki/Robert_Mundell,Canada
965,Robert Schumann,Person,https://vi.wikipedia.org/wiki/Robert_Schumann,Vương quốc Sachsen
975,Robert Solow,Person,https://vi.wikipedia.org/wiki/Robert_Solow,Hoa Kỳ
977,Ronald Coase,Person,https://vi.wikipedia.org/wiki/Ronald_Coase,Vương quốc Anh
981,Rudolf Hess,Person,https://vi.wikipedia.org/wiki/Rudolf_Hess,Đức
987,Saif al-Islam Gaddafi,Person,https://vi.wikipedia.org/wiki/Saif_al-Islam_Gaddafi,Libyan
990,Sam Lansky,Person,https://vi.wikipedia.org/wiki/Sam_Lansky,Mỹ
1005,Satya Nadella,Person,https://vi.wikipedia.org/wiki/Satya_Nadella,Hoa Kỳ [ 1 ]
1008,Roy Cooper,Person,https://vi.wikipedia.org/wiki/Roy_Cooper,Hoa Kỳ
1009,Seni Pramoj,Person,https://vi.wikipedia.org/wiki/Seni_Pramoj,Thai
1020,Simon Rattle,Person,https://vi.wikipedia.org/wiki/Simon_Rattle,Vương quốc Liên hiệp Anh và Bắc Ireland
1021,Simon Kuznets,Person,https://vi.wikipedia.org/wiki/Simon_Kuznets,Hoa Kỳ
1028,Stephen Kotkin,Person,https://vi.wikipedia.org/wiki/Stephen_Kotkin,Hoa Kỳ
1029,Stephen Crane,Person,https://vi.wikipedia.org/wiki/Stephen_Crane,Hoa Kỳ
1030,Spencer Cox,Person,https://vi.wikipedia.org/wiki/Spencer_Cox,Hoa Kỳ
1038,Suthep Thaugsuban,Person,https://vi.wikipedia.org/wiki/Suthep_Thaugsuban,Thai
1042,Sundar Pichai,Person,https://vi.wikipedia.org/wiki/Sundar_Pichai,Ấn Độ; Hoa Kỳ
1043,T. Keith Glennan,Person,https://vi.wikipedia.org/wiki/T._Keith_Glennan,Hoa Kỳ
1056,Thabo Mbeki,Person,https://vi.wikipedia.org/wiki/Thabo_Mbeki,Nam Phi
1060,Steve Sisolak,Person,https://vi.wikipedia.org/wiki/Steve_Sisolak,Hoa Kỳ
1061,Tate Reeves,Person,https://vi.wikipedia.org/wiki/Tate_Reeves,Hoa Kỳ
1062,Theodore Schultz,Person,https://vi.wikipedia.org/wiki/Theodore_Schultz,Hoa Kỳ
1068,Thomas J. Sargent,Person,https://vi.wikipedia.org/wiki/Thomas_J._Sargent,Hoa Kỳ
1070,Thomas Piketty,Person,https://vi.wikipedia.org/wiki/Thomas_Piketty,Pháp
1076,Thận Hải Hùng,Person,https://vi.wikipedia.org/wiki/Th%E1%BA%ADn_H%E1%BA%A3i_H%C3%B9ng,Trung Quốc
1081,Thạch Thái Phong,Person,https://vi.wikipedia.org/wiki/Th%E1%BA%A1ch_Th%C3%A1i_Phong,Trung Quốc
1082,Thái Kỳ,Person,https://vi.wikipedia.org/wiki/Th%C3%A1i_K%E1%BB%B3,Trung Quốc
1089,Tim Walz,Person,https://vi.wikipedia.org/wiki/Tim_Walz,Hoa Kỳ
1091,Tony Evers,Person,https://vi.wikipedia.org/wiki/Tony_Evers,Hoa Kỳ
1092,Trygve Haavelmo,Person,https://vi.wikipedia.org/wiki/Trygve_Haavelmo,Na Uy
1094,Triệu Lạc Tế,Person,https://vi.wikipedia.org/wiki/Tri%E1%BB%87u_L%E1%BA%A1c_T%E1%BA%BF,Trung Quốc
1096,Trương Quân,Person,https://vi.wikipedia.org/wiki/Tr%C6%B0%C6%A1ng_Qu%C3%A2n,Trung Quốc
1097,Tony Atkinson,Person,https://vi.wikipedia.org/wiki/Tony_Atkinson,Anh
1101,Trần Phùng Phú Trân,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_Ph%C3%B9ng_Ph%C3%BA_Tr%C3%A2n,Hồng Kông; Canada; [; 1; ]
1103,Trần Nhất Tân,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_Nh%E1%BA%A5t_T%C3%A2n,Trung Quốc
1104,Thầm Di Cầm,Person,https://vi.wikipedia.org/wiki/Th%E1%BA%A7m_Di_C%E1%BA%A7m,Trung Quốc
1106,Trần Mẫn Nhĩ,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_M%E1%BA%ABn_Nh%C4%A9,Trung Quốc
1107,Tom Wolf,Person,https://vi.wikipedia.org/wiki/Tom_Wolf,Hoa Kỳ
1108,Trần Văn Thanh (chính khách Trung Quốc),Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_V%C4%83n_Thanh_%28ch%C3%ADnh_kh%C3%A1ch_Trung_Qu%E1%BB%91c%29,Trung Quốc
1111,Trần Thủy Biển,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_Th%E1%BB%A7y_Bi%E1%BB%83n,Trung Hoa Dân Quốc (Đài Loan)
1112,Tào Ngu,Person,https://vi.wikipedia.org/wiki/T%C3%A0o_Ngu,Trung Quốc
1113,Tôn Nghiệp Lễ,Person,https://vi.wikipedia.org/wiki/T%C3%B4n_Nghi%E1%BB%87p_L%E1%BB%85,Trung Quốc
1114,Trần Văn Đôn,Person,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_V%C4%83n_%C4%90%C3%B4n,Pháp; Việt Nam Cộng hòa
1116,Tề Tâm,Person,https://vi.wikipedia.org/wiki/T%E1%BB%81_T%C3%A2m,Trung Quốc
1118,Tôn Thất Đính,Person,https://vi.wikipedia.org/wiki/T%C3%B4n_Th%E1%BA%A5t_%C4%90%C3%ADnh,Hoa Kỳ; Việt Nam Cộng hòa
1119,Trịnh Sách Khiết,Person,https://vi.wikipedia.org/wiki/Tr%E1%BB%8Bnh_S%C3%A1ch_Khi%E1%BA%BFt,Trung Quốc
1120,Tưởng Kinh Quốc,Person,https://vi.wikipedia.org/wiki/T%C6%B0%E1%BB%9Fng_Kinh_Qu%E1%BB%91c,Người Hoa
1123,Umaru Musa Yar'Adua,Person,https://vi.wikipedia.org/wiki/Umaru_Musa_Yar%27Adua,Nigeria
1125,Tưởng Giới Thạch,Person,https://vi.wikipedia.org/wiki/T%C6%B0%E1%BB%9Fng_Gi%E1%BB%9Bi_Th%E1%BA%A1ch,Trung Hoa Dân Quốc
1128,Tôn Trung Sơn,Person,https://vi.wikipedia.org/wiki/T%C3%B4n_Trung_S%C6%A1n,Trung Hoa Dân Quốc
1140,Trương Quốc Thanh,Person,https://vi.wikipedia.org/wiki/Tr%C6%B0%C6%A1ng_Qu%E1%BB%91c_Thanh,Trung Quốc
1151,Võ Văn Thưởng,Person,https://vi.wikipedia.org/wiki/V%C3%B5_V%C4%83n_Th%C6%B0%E1%BB%9Fng,Việt Nam
1152,Vincent van Gogh,Person,https://vi.wikipedia.org/wiki/Vincent_van_Gogh,Hà Lan
1153,Vladimir Vladimirovich Putin,Person,https://vi.wikipedia.org/wiki/Vladimir_Vladimirovich_Putin,Nga
1156,Vương Hiểu Bình,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Hi%E1%BB%83u_B%C3%ACnh,Trung Quốc
1157,Vương Quân (sinh năm 1958),Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Qu%C3%A2n_%28sinh_n%C4%83m_1958%29,Trung Quốc
1165,Vương Quảng Hoa,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Qu%E1%BA%A3ng_Hoa,Trung Quốc
1167,Tập Cận Bình,Person,https://vi.wikipedia.org/wiki/T%E1%BA%ADp_C%E1%BA%ADn_B%C3%ACnh,Trung Quốc
1168,Vương Hỗ Ninh,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_H%E1%BB%97_Ninh,Trung Quốc
1172,Vương Tường Hỉ,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_T%C6%B0%E1%BB%9Dng_H%E1%BB%89,Trung Quốc
1173,Wilhelm Frick,Person,https://vi.wikipedia.org/wiki/Wilhelm_Frick,Đức
1174,Vương Tiểu Hồng,Person,https://vi.wikipedia.org/wiki/V%C6%B0%C6%A1ng_Ti%E1%BB%83u_H%E1%BB%93ng,Trung Quốc
1191,William Vickrey,Person,https://vi.wikipedia.org/wiki/William_Vickrey,Canada
1196,Yamauchi Hiroshi,Person,https://vi.wikipedia.org/wiki/Yamauchi_Hiroshi,Nhật Bản
1199,Xavier Bettel,Person,https://vi.wikipedia.org/wiki/Xavier_Bettel,Luxembourg
1212,Âm Hòa Tuấn,Person,https://vi.wikipedia.org/wiki/%C3%82m_H%C3%B2a_Tu%E1%BA%A5n,Trung Quốc
1215,Ân Dũng,Person,https://vi.wikipedia.org/wiki/%C3%82n_D%C5%A9ng,Trung Quốc
1216,Yoon Suk-yeol,Person,https://vi.wikipedia.org/wiki/Yoon_Suk-yeol,Hàn Quốc
1220,Yingluck Shinawatra,Person,https://vi.wikipedia.org/wiki/Yingluck_Shinawatra,Thái Lan; Serbia; [; 1; ]
1226,Đường Lương Trí,Person,https://vi.wikipedia.org/wiki/%C4%90%C6%B0%E1%BB%9Dng_L%C6%B0%C6%A1ng_Tr%C3%AD,Trung Quốc
1229,Đổng Quân,Person,https://vi.wikipedia.org/wiki/%C4%90%E1%BB%95ng_Qu%C3%A2n,Trung Quốc
1231,Đinh Tiết Tường,Person,https://vi.wikipedia.org/wiki/%C4%90inh_Ti%E1%BA%BFt_T%C6%B0%E1%BB%9Dng,Trung Quốc
