id,name,label,wiki_url
629,Koizumi Shinjirō,Person,https://vi.wikipedia.org/wiki/Koizumi_Shinjir%C5%8D
630,Kim Tráng Long,Person,https://vi.wikipedia.org/wiki/Kim_Tr%C3%A1ng_Long
631,Kim Dae-jung,Person,https://vi.wikipedia.org/wiki/Kim_Dae-jung
632,Klemens von Metternich,Person,https://vi.wikipedia.org/wiki/Klemens_von_Metternich
633,Kristalina Georgieva,Person,https://vi.wikipedia.org/wiki/Kristalina_Georgieva
634,Konrad Adenauer,Person,https://vi.wikipedia.org/wiki/Konrad_Adenauer
635,Konstantinos Karamanlis,Person,https://vi.wikipedia.org/wiki/Konstantinos_Karamanlis
636,Kim Reynolds,Person,https://vi.wikipedia.org/wiki/Kim_Reynolds
637,Kukrit Pramoj,Person,https://vi.wikipedia.org/wiki/Kukrit_Pramoj
638,Koizumi Junichirō,Person,https://vi.wikipedia.org/wiki/Koizumi_Junichir%C5%8D
639,Kishida Fumio,Person,https://vi.wikipedia.org/wiki/Kishida_Fumio
640,Kim Jong-un,Person,https://vi.wikipedia.org/wiki/Kim_Jong-un
641,Kōno Yōhei,Person,https://vi.wikipedia.org/wiki/K%C5%8Dno_Y%C5%8Dhei
642,Kristi Noem,Person,https://vi.wikipedia.org/wiki/Kristi_Noem
643,Kurt Vonnegut,Person,https://vi.wikipedia.org/wiki/Kurt_Vonnegut
644,Lady Bird Johnson,Person,https://vi.wikipedia.org/wiki/Lady_Bird_Johnson
645,Lamberto Dini,Person,https://vi.wikipedia.org/wiki/Lamberto_Dini
646,Lars Løkke Rasmussen,Person,https://vi.wikipedia.org/wiki/Lars_L%C3%B8kke_Rasmussen
647,Laura Chinchilla,Person,https://vi.wikipedia.org/wiki/Laura_Chinchilla
648,Kyriakos Mitsotakis,Person,https://vi.wikipedia.org/wiki/Kyriakos_Mitsotakis
649,Laimdota Straujuma,Person,https://vi.wikipedia.org/wiki/Laimdota_Straujuma
650,Larry Hogan,Person,https://vi.wikipedia.org/wiki/Larry_Hogan
651,Lam Phật An,Person,https://vi.wikipedia.org/wiki/Lam_Ph%E1%BA%ADt_An
652,Laurent Fabius,Person,https://vi.wikipedia.org/wiki/Laurent_Fabius
653,Lawrence Summers,Person,https://vi.wikipedia.org/wiki/Lawrence_Summers
654,Kurt Waldheim,Person,https://vi.wikipedia.org/wiki/Kurt_Waldheim
655,Lawrence Klein,Person,https://vi.wikipedia.org/wiki/Lawrence_Klein
656,Lech Kaczyński,Person,https://vi.wikipedia.org/wiki/Lech_Kaczy%C5%84ski
657,Lee Sang-min (chính khách),Person,https://vi.wikipedia.org/wiki/Lee_Sang-min_%28ch%C3%ADnh_kh%C3%A1ch%29
658,Lee Hae-chan,Person,https://vi.wikipedia.org/wiki/Lee_Hae-chan
659,Leon Panetta,Person,https://vi.wikipedia.org/wiki/Leon_Panetta
660,Leonard Bernstein,Person,https://vi.wikipedia.org/wiki/Leonard_Bernstein
661,Lee Jae-myung,Person,https://vi.wikipedia.org/wiki/Lee_Jae-myung
662,Leonid Danylovych Kuchma,Person,https://vi.wikipedia.org/wiki/Leonid_Danylovych_Kuchma
663,Linda McMahon,Person,https://vi.wikipedia.org/wiki/Linda_McMahon
664,Liaquat Ali Khan,Person,https://vi.wikipedia.org/wiki/Liaquat_Ali_Khan
665,Lewis Carroll,Person,https://vi.wikipedia.org/wiki/Lewis_Carroll
666,Lucy Webb Hayes,Person,https://vi.wikipedia.org/wiki/Lucy_Webb_Hayes
667,Leonid Makarovych Kravchuk,Person,https://vi.wikipedia.org/wiki/Leonid_Makarovych_Kravchuk
668,Laura Bush,Person,https://vi.wikipedia.org/wiki/Laura_Bush
669,Lloyd Austin,Person,https://vi.wikipedia.org/wiki/Lloyd_Austin
670,Lluís Domènech i Montaner,Person,https://vi.wikipedia.org/wiki/Llu%C3%ADs_Dom%C3%A8nech_i_Montaner
671,Ludwig Erhard,Person,https://vi.wikipedia.org/wiki/Ludwig_Erhard
672,Luigi Einaudi,Person,https://vi.wikipedia.org/wiki/Luigi_Einaudi
673,Laura Kelly,Person,https://vi.wikipedia.org/wiki/Laura_Kelly
674,Lee Myung-bak,Person,https://vi.wikipedia.org/wiki/Lee_Myung-bak
675,Lev Davidovich Trotsky,Person,https://vi.wikipedia.org/wiki/Lev_Davidovich_Trotsky
676,Luigi Luzzatti,Person,https://vi.wikipedia.org/wiki/Luigi_Luzzatti
677,Lyudmila Aleksandrovna Putina,Person,https://vi.wikipedia.org/wiki/Lyudmila_Aleksandrovna_Putina
678,Luis Arce,Person,https://vi.wikipedia.org/wiki/Luis_Arce
679,Lutz Graf Schwerin von Krosigk,Person,https://vi.wikipedia.org/wiki/Lutz_Graf_Schwerin_von_Krosigk
680,Luis Echeverría,Person,https://vi.wikipedia.org/wiki/Luis_Echeverr%C3%ADa
681,Lê Văn Kim,Person,https://vi.wikipedia.org/wiki/L%C3%AA_V%C4%83n_Kim
682,Luigi Pirandello,Person,https://vi.wikipedia.org/wiki/Luigi_Pirandello
683,Lâu Cần Kiệm,Person,https://vi.wikipedia.org/wiki/L%C3%A2u_C%E1%BA%A7n_Ki%E1%BB%87m
684,Lý Cán Kiệt,Person,https://vi.wikipedia.org/wiki/L%C3%BD_C%C3%A1n_Ki%E1%BB%87t
685,Liz Truss,Person,https://vi.wikipedia.org/wiki/Liz_Truss
686,Lý Cường,Person,https://vi.wikipedia.org/wiki/L%C3%BD_C%C6%B0%E1%BB%9Dng
687,Lý Hiểu Hồng,Person,https://vi.wikipedia.org/wiki/L%C3%BD_Hi%E1%BB%83u_H%E1%BB%93ng
688,Lyndon B. Johnson,Person,https://vi.wikipedia.org/wiki/Lyndon_B._Johnson
689,Lý Quốc Anh,Person,https://vi.wikipedia.org/wiki/L%C3%BD_Qu%E1%BB%91c_Anh
690,Lý Nguyên Triều,Person,https://vi.wikipedia.org/wiki/L%C3%BD_Nguy%C3%AAn_Tri%E1%BB%81u
691,Lý Thư Lỗi,Person,https://vi.wikipedia.org/wiki/L%C3%BD_Th%C6%B0_L%E1%BB%97i
692,Lý Hi,Person,https://vi.wikipedia.org/wiki/L%C3%BD_Hi
693,Lý Đăng Huy,Person,https://vi.wikipedia.org/wiki/L%C3%BD_%C4%90%C4%83ng_Huy
694,Lưu Kết Nhất,Person,https://vi.wikipedia.org/wiki/L%C6%B0u_K%E1%BA%BFt_Nh%E1%BA%A5t
695,Lý Hiển Long,Person,https://vi.wikipedia.org/wiki/L%C3%BD_Hi%E1%BB%83n_Long
696,Lạc Thụ Cương,Person,https://vi.wikipedia.org/wiki/L%E1%BA%A1c_Th%E1%BB%A5_C%C6%B0%C6%A1ng
697,Lý Hồng Trung,Person,https://vi.wikipedia.org/wiki/L%C3%BD_H%E1%BB%93ng_Trung
698,Lưu Kỳ (sinh năm 1957),Person,https://vi.wikipedia.org/wiki/L%C6%B0u_K%E1%BB%B3_%28sinh_n%C4%83m_1957%29
699,Lý Gia Siêu,Person,https://vi.wikipedia.org/wiki/L%C3%BD_Gia_Si%C3%AAu
700,Lý Thừa Vãn,Person,https://vi.wikipedia.org/wiki/L%C3%BD_Th%E1%BB%ABa_V%C3%A3n
701,Lưu Kim Quốc,Person,https://vi.wikipedia.org/wiki/L%C6%B0u_Kim_Qu%E1%BB%91c
702,Lý Khắc Cường,Person,https://vi.wikipedia.org/wiki/L%C3%BD_Kh%E1%BA%AFc_C%C6%B0%E1%BB%9Dng
703,Lục Trị Nguyên,Person,https://vi.wikipedia.org/wiki/L%E1%BB%A5c_Tr%E1%BB%8B_Nguy%C3%AAn
704,Maehara Seiji,Person,https://vi.wikipedia.org/wiki/Maehara_Seiji
705,Machimura Nobutaka,Person,https://vi.wikipedia.org/wiki/Machimura_Nobutaka
706,Mahbub ul Haq,Person,https://vi.wikipedia.org/wiki/Mahbub_ul_Haq
707,Mahmoud Abbas,Person,https://vi.wikipedia.org/wiki/Mahmoud_Abbas
708,Magdalena Andersson,Person,https://vi.wikipedia.org/wiki/Magdalena_Andersson
709,Lưu Quốc Trung,Person,https://vi.wikipedia.org/wiki/L%C6%B0u_Qu%E1%BB%91c_Trung
710,Mahathir Mohamad,Person,https://vi.wikipedia.org/wiki/Mahathir_Mohamad
711,Mamnoon Hussain,Person,https://vi.wikipedia.org/wiki/Mamnoon_Hussain
712,Lộc Tâm Xã,Person,https://vi.wikipedia.org/wiki/L%E1%BB%99c_T%C3%A2m_X%C3%A3
713,Lại Thanh Đức,Person,https://vi.wikipedia.org/wiki/L%E1%BA%A1i_Thanh_%C4%90%E1%BB%A9c
714,Malcolm Fraser,Person,https://vi.wikipedia.org/wiki/Malcolm_Fraser
715,Lật Chiến Thư,Person,https://vi.wikipedia.org/wiki/L%E1%BA%ADt_Chi%E1%BA%BFn_Th%C6%B0
716,Malala Yousafzai,Person,https://vi.wikipedia.org/wiki/Malala_Yousafzai
717,Malcolm Turnbull,Person,https://vi.wikipedia.org/wiki/Malcolm_Turnbull
718,Manuel Roxas,Person,https://vi.wikipedia.org/wiki/Manuel_Roxas
719,Mahmud Ahmadinezhad,Person,https://vi.wikipedia.org/wiki/Mahmud_Ahmadinezhad
720,Manmohan Singh,Person,https://vi.wikipedia.org/wiki/Manmohan_Singh
721,Manuel L. Quezon,Person,https://vi.wikipedia.org/wiki/Manuel_L._Quezon
722,Lương Cường,Person,https://vi.wikipedia.org/wiki/L%C6%B0%C6%A1ng_C%C6%B0%E1%BB%9Dng
723,Marcelo Rebelo de Sousa,Person,https://vi.wikipedia.org/wiki/Marcelo_Rebelo_de_Sousa
724,Margrethe Vestager,Person,https://vi.wikipedia.org/wiki/Margrethe_Vestager
725,Mari Kiviniemi,Person,https://vi.wikipedia.org/wiki/Mari_Kiviniemi
726,Manuel Valls,Person,https://vi.wikipedia.org/wiki/Manuel_Valls
727,Marianne Williamson,Person,https://vi.wikipedia.org/wiki/Marianne_Williamson
728,Marike de Klerk,Person,https://vi.wikipedia.org/wiki/Marike_de_Klerk
729,Marco Rubio,Person,https://vi.wikipedia.org/wiki/Marco_Rubio
730,Mariano Rajoy,Person,https://vi.wikipedia.org/wiki/Mariano_Rajoy
731,Marin Alsop,Person,https://vi.wikipedia.org/wiki/Marin_Alsop
732,Marine Le Pen,Person,https://vi.wikipedia.org/wiki/Marine_Le_Pen
733,Mario Monti,Person,https://vi.wikipedia.org/wiki/Mario_Monti
734,Mark Leno,Person,https://vi.wikipedia.org/wiki/Mark_Leno
735,Margaret Thatcher,Person,https://vi.wikipedia.org/wiki/Margaret_Thatcher
736,Mark Gordon (chính trị gia),Person,https://vi.wikipedia.org/wiki/Mark_Gordon_%28ch%C3%ADnh_tr%E1%BB%8B_gia%29
737,Martin O'Malley,Person,https://vi.wikipedia.org/wiki/Martin_O%27Malley
738,Maria Ressa,Person,https://vi.wikipedia.org/wiki/Maria_Ressa
739,Mario Draghi,Person,https://vi.wikipedia.org/wiki/Mario_Draghi
740,Mary McAleese,Person,https://vi.wikipedia.org/wiki/Mary_McAleese
741,Mark Rutte,Person,https://vi.wikipedia.org/wiki/Mark_Rutte
742,Martti Ahtisaari,Person,https://vi.wikipedia.org/wiki/Martti_Ahtisaari
743,Mark Zuckerberg,Person,https://vi.wikipedia.org/wiki/Mark_Zuckerberg
744,Matti Vanhanen,Person,https://vi.wikipedia.org/wiki/Matti_Vanhanen
745,Mateusz Morawiecki,Person,https://vi.wikipedia.org/wiki/Mateusz_Morawiecki
746,Max Bruch,Person,https://vi.wikipedia.org/wiki/Max_Bruch
747,Małgorzata Kidawa-Błońska,Person,https://vi.wikipedia.org/wiki/Ma%C5%82gorzata_Kidawa-B%C5%82o%C5%84ska
748,Masoud Pezeshkian,Person,https://vi.wikipedia.org/wiki/Masoud_Pezeshkian
749,Maurice Allais,Person,https://vi.wikipedia.org/wiki/Maurice_Allais
750,Megawati Sukarnoputri,Person,https://vi.wikipedia.org/wiki/Megawati_Sukarnoputri
751,Meaza Ashenafi,Person,https://vi.wikipedia.org/wiki/Meaza_Ashenafi
752,Matteo Renzi,Person,https://vi.wikipedia.org/wiki/Matteo_Renzi
753,Meles Zenawi,Person,https://vi.wikipedia.org/wiki/Meles_Zenawi
754,Michael Bloomberg,Person,https://vi.wikipedia.org/wiki/Michael_Bloomberg
755,Mehriban Aliyeva,Person,https://vi.wikipedia.org/wiki/Mehriban_Aliyeva
756,Michel Barnier,Person,https://vi.wikipedia.org/wiki/Michel_Barnier
757,Mette Frederiksen,Person,https://vi.wikipedia.org/wiki/Mette_Frederiksen
758,Menachem Begin,Person,https://vi.wikipedia.org/wiki/Menachem_Begin
759,Merton Miller,Person,https://vi.wikipedia.org/wiki/Merton_Miller
760,Michael Spence,Person,https://vi.wikipedia.org/wiki/Michael_Spence
761,Mao Trạch Đông,Person,https://vi.wikipedia.org/wiki/Mao_Tr%E1%BA%A1ch_%C4%90%C3%B4ng
762,Michel Debré,Person,https://vi.wikipedia.org/wiki/Michel_Debr%C3%A9
763,Michael Froman,Person,https://vi.wikipedia.org/wiki/Michael_Froman
764,Michel Rocard,Person,https://vi.wikipedia.org/wiki/Michel_Rocard
765,Miguel Cardona,Person,https://vi.wikipedia.org/wiki/Miguel_Cardona
766,Micheál Martin,Person,https://vi.wikipedia.org/wiki/Miche%C3%A1l_Martin
767,Miguel de la Madrid,Person,https://vi.wikipedia.org/wiki/Miguel_de_la_Madrid
768,Miguel Ángel Asturias,Person,https://vi.wikipedia.org/wiki/Miguel_%C3%81ngel_Asturias
769,Mike Beebe,Person,https://vi.wikipedia.org/wiki/Mike_Beebe
770,Michelangelo,Person,https://vi.wikipedia.org/wiki/Michelangelo
771,Mike Johnson,Person,https://vi.wikipedia.org/wiki/Mike_Johnson
772,Michel Suleiman,Person,https://vi.wikipedia.org/wiki/Michel_Suleiman
773,Mike Pence,Person,https://vi.wikipedia.org/wiki/Mike_Pence
774,Mikhail Andreyevich Suslov,Person,https://vi.wikipedia.org/wiki/Mikhail_Andreyevich_Suslov
775,Miloš Zeman,Person,https://vi.wikipedia.org/wiki/Milo%C5%A1_Zeman
776,Mike Pompeo,Person,https://vi.wikipedia.org/wiki/Mike_Pompeo
777,Michelle Obama,Person,https://vi.wikipedia.org/wiki/Michelle_Obama
778,Miroslav Lajčák,Person,https://vi.wikipedia.org/wiki/Miroslav_Laj%C4%8D%C3%A1k
779,Mike Dunleavy,Person,https://vi.wikipedia.org/wiki/Mike_Dunleavy
780,Miyazawa Kiichi,Person,https://vi.wikipedia.org/wiki/Miyazawa_Kiichi
781,Miki Takeo,Person,https://vi.wikipedia.org/wiki/Miki_Takeo
782,Mitch McConnell,Person,https://vi.wikipedia.org/wiki/Mitch_McConnell
783,Mohamed Morsi,Person,https://vi.wikipedia.org/wiki/Mohamed_Morsi
784,Min Aung Hlaing,Person,https://vi.wikipedia.org/wiki/Min_Aung_Hlaing
785,Mitt Romney,Person,https://vi.wikipedia.org/wiki/Mitt_Romney
786,Mohamed ElBaradei,Person,https://vi.wikipedia.org/wiki/Mohamed_ElBaradei
787,Michelle Lujan Grisham,Person,https://vi.wikipedia.org/wiki/Michelle_Lujan_Grisham
788,Mohammad Najibullah,Person,https://vi.wikipedia.org/wiki/Mohammad_Najibullah
789,Mohammad Hidayatullah,Person,https://vi.wikipedia.org/wiki/Mohammad_Hidayatullah
790,Mohammed Shia' Al Sudani,Person,https://vi.wikipedia.org/wiki/Mohammed_Shia%27_Al_Sudani
791,Mohammed bin Salman,Person,https://vi.wikipedia.org/wiki/Mohammed_bin_Salman
792,Morarji Desai,Person,https://vi.wikipedia.org/wiki/Morarji_Desai
793,Mohamed bin Zayed Al Nahyan,Person,https://vi.wikipedia.org/wiki/Mohamed_bin_Zayed_Al_Nahyan
794,Milton Friedman,Person,https://vi.wikipedia.org/wiki/Milton_Friedman
795,Moussa Koussa,Person,https://vi.wikipedia.org/wiki/Moussa_Koussa
796,Mori Yoshirō,Person,https://vi.wikipedia.org/wiki/Mori_Yoshir%C5%8D
797,Moshe Sharett,Person,https://vi.wikipedia.org/wiki/Moshe_Sharett
798,Mohammad Mosaddegh,Person,https://vi.wikipedia.org/wiki/Mohammad_Mosaddegh
799,Muhammad Mian Soomro,Person,https://vi.wikipedia.org/wiki/Muhammad_Mian_Soomro
800,Mulatu Teshome,Person,https://vi.wikipedia.org/wiki/Mulatu_Teshome
801,Mostafa Madbouly,Person,https://vi.wikipedia.org/wiki/Mostafa_Madbouly
802,Murakami Takashi,Person,https://vi.wikipedia.org/wiki/Murakami_Takashi
803,Mikhail Sergeyevich Gorbachyov,Person,https://vi.wikipedia.org/wiki/Mikhail_Sergeyevich_Gorbachyov
804,Muhammad Zia-ul-Haq,Person,https://vi.wikipedia.org/wiki/Muhammad_Zia-ul-Haq
805,Myron Scholes,Person,https://vi.wikipedia.org/wiki/Myron_Scholes
806,Muhammad Yunus,Person,https://vi.wikipedia.org/wiki/Muhammad_Yunus
807,Muhammadu Buhari,Person,https://vi.wikipedia.org/wiki/Muhammadu_Buhari
808,Muntadhar al-Zaidi,Person,https://vi.wikipedia.org/wiki/Muntadhar_al-Zaidi
809,N. Chandrababu Naidu,Person,https://vi.wikipedia.org/wiki/N._Chandrababu_Naidu
810,Mustafa Abdul Jalil,Person,https://vi.wikipedia.org/wiki/Mustafa_Abdul_Jalil
811,Mã Hiểu Vĩ,Person,https://vi.wikipedia.org/wiki/M%C3%A3_Hi%E1%BB%83u_V%C4%A9
812,Mike DeWine,Person,https://vi.wikipedia.org/wiki/Mike_DeWine
813,Moon Jae-in,Person,https://vi.wikipedia.org/wiki/Moon_Jae-in
814,Ne Win,Person,https://vi.wikipedia.org/wiki/Ne_Win
815,Nakatani Gen,Person,https://vi.wikipedia.org/wiki/Nakatani_Gen
816,Narendra Modi,Person,https://vi.wikipedia.org/wiki/Narendra_Modi
817,Nancy Pelosi,Person,https://vi.wikipedia.org/wiki/Nancy_Pelosi
818,Neelam Sanjiva Reddy,Person,https://vi.wikipedia.org/wiki/Neelam_Sanjiva_Reddy
819,Netumbo Nandi-Ndaitwah,Person,https://vi.wikipedia.org/wiki/Netumbo_Nandi-Ndaitwah
820,Neil Gorsuch,Person,https://vi.wikipedia.org/wiki/Neil_Gorsuch
821,Naftali Bennett,Person,https://vi.wikipedia.org/wiki/Naftali_Bennett
822,Nana Akufo-Addo,Person,https://vi.wikipedia.org/wiki/Nana_Akufo-Addo
823,Neville Chamberlain,Person,https://vi.wikipedia.org/wiki/Neville_Chamberlain
824,Newt Gingrich,Person,https://vi.wikipedia.org/wiki/Newt_Gingrich
825,Nguyễn Hữu Có,Person,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_H%E1%BB%AFu_C%C3%B3
826,Nghê Nhạc Phong,Person,https://vi.wikipedia.org/wiki/Ngh%C3%AA_Nh%E1%BA%A1c_Phong
827,Nguyễn Khánh,Person,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_Kh%C3%A1nh
828,Nghê Hồng,Person,https://vi.wikipedia.org/wiki/Ngh%C3%AA_H%E1%BB%93ng
829,Ngô Bang Quốc,Person,https://vi.wikipedia.org/wiki/Ng%C3%B4_Bang_Qu%E1%BB%91c
830,Nguyễn Phú Trọng,Person,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_Ph%C3%BA_Tr%E1%BB%8Dng
831,Ned Lamont,Person,https://vi.wikipedia.org/wiki/Ned_Lamont
832,Nelson Rockefeller,Person,https://vi.wikipedia.org/wiki/Nelson_Rockefeller
833,Nguyễn Minh Triết,Person,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_Minh_Tri%E1%BA%BFt
834,Ngô Chính Long,Person,https://vi.wikipedia.org/wiki/Ng%C3%B4_Ch%C3%ADnh_Long
835,Ngô Đình Nhu,Person,https://vi.wikipedia.org/wiki/Ng%C3%B4_%C4%90%C3%ACnh_Nhu
836,Ngô Tác Đống,Person,https://vi.wikipedia.org/wiki/Ng%C3%B4_T%C3%A1c_%C4%90%E1%BB%91ng
837,Nelson Mandela,Person,https://vi.wikipedia.org/wiki/Nelson_Mandela
838,Niwatthamrong Boonsongpaisan,Person,https://vi.wikipedia.org/wiki/Niwatthamrong_Boonsongpaisan
839,Nicolas Sarkozy,Person,https://vi.wikipedia.org/wiki/Nicolas_Sarkozy
840,Nigel Farage,Person,https://vi.wikipedia.org/wiki/Nigel_Farage
841,Noda Yoshihiko,Person,https://vi.wikipedia.org/wiki/Noda_Yoshihiko
842,Ngô Đình Diệm,Person,https://vi.wikipedia.org/wiki/Ng%C3%B4_%C4%90%C3%ACnh_Di%E1%BB%87m
843,Nikolai Ivanovich Bukharin,Person,https://vi.wikipedia.org/wiki/Nikolai_Ivanovich_Bukharin
844,Nguyễn Xuân Phúc,Person,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_Xu%C3%A2n_Ph%C3%BAc
845,Norman Naimark,Person,https://vi.wikipedia.org/wiki/Norman_Naimark
846,Nouri al-Maliki,Person,https://vi.wikipedia.org/wiki/Nouri_al-Maliki
847,Nikki Haley,Person,https://vi.wikipedia.org/wiki/Nikki_Haley
848,Numan Kurtulmuş,Person,https://vi.wikipedia.org/wiki/Numan_Kurtulmu%C5%9F
849,Nukaga Fukushirō,Person,https://vi.wikipedia.org/wiki/Nukaga_Fukushir%C5%8D
850,Obuchi Keizō,Person,https://vi.wikipedia.org/wiki/Obuchi_Keiz%C5%8D
851,Nguyễn Tấn Dũng,Person,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_T%E1%BA%A5n_D%C5%A9ng
852,Ole von Beust,Person,https://vi.wikipedia.org/wiki/Ole_von_Beust
853,Odysseas Elytis,Person,https://vi.wikipedia.org/wiki/Odysseas_Elytis
854,Nikita Sergeyevich Khrushchyov,Person,https://vi.wikipedia.org/wiki/Nikita_Sergeyevich_Khrushchyov
855,Oleksandr Valentynovych Turchynov,Person,https://vi.wikipedia.org/wiki/Oleksandr_Valentynovych_Turchynov
856,Nguyễn Văn Thiệu,Person,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_V%C4%83n_Thi%E1%BB%87u
857,Oleksiy Honcharuk,Person,https://vi.wikipedia.org/wiki/Oleksiy_Honcharuk
858,Oliver Wolcott Jr.,Person,https://vi.wikipedia.org/wiki/Oliver_Wolcott_Jr.
859,Orbán Viktor,Person,https://vi.wikipedia.org/wiki/Orb%C3%A1n_Viktor
860,Osvaldo Dorticós Torrado,Person,https://vi.wikipedia.org/wiki/Osvaldo_Dortic%C3%B3s_Torrado
861,P. V. Narasimha Rao,Person,https://vi.wikipedia.org/wiki/P._V._Narasimha_Rao
862,Olaf Scholz,Person,https://vi.wikipedia.org/wiki/Olaf_Scholz
863,Ollanta Humala,Person,https://vi.wikipedia.org/wiki/Ollanta_Humala
864,Olof Palme,Person,https://vi.wikipedia.org/wiki/Olof_Palme
865,Paavo Lipponen,Person,https://vi.wikipedia.org/wiki/Paavo_Lipponen
866,Otto von Bismarck,Person,https://vi.wikipedia.org/wiki/Otto_von_Bismarck
867,Palmiro Togliatti,Person,https://vi.wikipedia.org/wiki/Palmiro_Togliatti
868,Pablo Picasso,Person,https://vi.wikipedia.org/wiki/Pablo_Picasso
869,Pakalitha Mosisili,Person,https://vi.wikipedia.org/wiki/Pakalitha_Mosisili
870,Paolo Gentiloni,Person,https://vi.wikipedia.org/wiki/Paolo_Gentiloni
871,Paul Deschanel,Person,https://vi.wikipedia.org/wiki/Paul_Deschanel
872,Park Geun-hye,Person,https://vi.wikipedia.org/wiki/Park_Geun-hye
873,Paetongtarn Shinawatra,Person,https://vi.wikipedia.org/wiki/Paetongtarn_Shinawatra
874,Paul Doumer,Person,https://vi.wikipedia.org/wiki/Paul_Doumer
875,Paul Ryan,Person,https://vi.wikipedia.org/wiki/Paul_Ryan
876,Patsy Cline,Person,https://vi.wikipedia.org/wiki/Patsy_Cline
877,Patrice de Mac Mahon,Person,https://vi.wikipedia.org/wiki/Patrice_de_Mac_Mahon
878,Oliver Cromwell,Person,https://vi.wikipedia.org/wiki/Oliver_Cromwell
879,Paul Martin,Person,https://vi.wikipedia.org/wiki/Paul_Martin
880,Park Chung-hee,Person,https://vi.wikipedia.org/wiki/Park_Chung-hee
881,Pedro Passos Coelho,Person,https://vi.wikipedia.org/wiki/Pedro_Passos_Coelho
882,Peter A. Diamond,Person,https://vi.wikipedia.org/wiki/Peter_A._Diamond
883,Paul Samuelson,Person,https://vi.wikipedia.org/wiki/Paul_Samuelson
884,Pervez Musharraf,Person,https://vi.wikipedia.org/wiki/Pervez_Musharraf
885,Pehr Evind Svinhufvud,Person,https://vi.wikipedia.org/wiki/Pehr_Evind_Svinhufvud
886,Pete Buttigieg,Person,https://vi.wikipedia.org/wiki/Pete_Buttigieg
887,Pedro Sánchez,Person,https://vi.wikipedia.org/wiki/Pedro_S%C3%A1nchez
888,Peter Navarro,Person,https://vi.wikipedia.org/wiki/Peter_Navarro
889,Petr Pavel,Person,https://vi.wikipedia.org/wiki/Petr_Pavel
890,Petr Fiala,Person,https://vi.wikipedia.org/wiki/Petr_Fiala
891,Petr Nečas,Person,https://vi.wikipedia.org/wiki/Petr_Ne%C4%8Das
892,Peter Thiel,Person,https://vi.wikipedia.org/wiki/Peter_Thiel
893,Phan Công Thắng,Person,https://vi.wikipedia.org/wiki/Phan_C%C3%B4ng_Th%E1%BA%AFng
894,Peter Paul Rubens,Person,https://vi.wikipedia.org/wiki/Peter_Paul_Rubens
895,Philip Noel-Baker,Person,https://vi.wikipedia.org/wiki/Philip_Noel-Baker
896,Petro Oleksiyovych Poroshenko,Person,https://vi.wikipedia.org/wiki/Petro_Oleksiyovych_Poroshenko
897,Philip de László,Person,https://vi.wikipedia.org/wiki/Philip_de_L%C3%A1szl%C3%B3
898,Phil Scott,Person,https://vi.wikipedia.org/wiki/Phil_Scott
899,Phan Nhạc (chính khách),Person,https://vi.wikipedia.org/wiki/Phan_Nh%E1%BA%A1c_%28ch%C3%ADnh_kh%C3%A1ch%29
900,Phumtham Wechayachai,Person,https://vi.wikipedia.org/wiki/Phumtham_Wechayachai
901,Phêrô Máctinô Ngô Đình Thục,Person,https://vi.wikipedia.org/wiki/Ph%C3%AAr%C3%B4_M%C3%A1ctin%C3%B4_Ng%C3%B4_%C4%90%C3%ACnh_Th%E1%BB%A5c
902,Pierre Trudeau,Person,https://vi.wikipedia.org/wiki/Pierre_Trudeau
903,Pete Ricketts,Person,https://vi.wikipedia.org/wiki/Pete_Ricketts
904,Piet Mondrian,Person,https://vi.wikipedia.org/wiki/Piet_Mondrian
905,Philipp Rösler,Person,https://vi.wikipedia.org/wiki/Philipp_R%C3%B6sler
906,Prabowo Subianto,Person,https://vi.wikipedia.org/wiki/Prabowo_Subianto
907,Prawit Wongsuwan,Person,https://vi.wikipedia.org/wiki/Prawit_Wongsuwan
908,Pratibha Patil,Person,https://vi.wikipedia.org/wiki/Pratibha_Patil
909,Pranab Mukherjee,Person,https://vi.wikipedia.org/wiki/Pranab_Mukherjee
910,Prem Tinsulanonda,Person,https://vi.wikipedia.org/wiki/Prem_Tinsulanonda
911,Prescott Bush,Person,https://vi.wikipedia.org/wiki/Prescott_Bush
912,Pete Hegseth,Person,https://vi.wikipedia.org/wiki/Pete_Hegseth
913,Phil Murphy,Person,https://vi.wikipedia.org/wiki/Phil_Murphy
914,Prokopis Pavlopoulos,Person,https://vi.wikipedia.org/wiki/Prokopis_Pavlopoulos
915,Pierre Mendès France,Person,https://vi.wikipedia.org/wiki/Pierre_Mend%C3%A8s_France
916,Prayut Chan-o-cha,Person,https://vi.wikipedia.org/wiki/Prayut_Chan-o-cha
917,R. Venkataraman,Person,https://vi.wikipedia.org/wiki/R._Venkataraman
918,Rafael Erich,Person,https://vi.wikipedia.org/wiki/Rafael_Erich
