id,name,label,wiki_url,Acronym,Anthem,Athletics,Badges,Biệt danh,Board Chairman,Bài hát,Báo,Báo chí,Báo trường,Bí thư Đảng,Bí thư Đảng ủy,Bính âm Hán ngữ,Bính âm Thông dụng,Bộ phận của,Chú âm phù hiệu,Chưởng ấn,Chỉ huynổi tiếng,Chủ tịch,Chủ tịch Hội đồng trường,Các khuôn viên khác,Công nhận,Diện tích sàn,Du học sinh,Dạng thời khóa biểu,Former pupils,Giám đốc,Giáo viên,Giảng viên,Giản thể,Giới tính theo học,Hangul,Hanja,Head Master,Hiệu ca,Hiệu trưởng,Hiệu trưởng danh dự,Hoàn thành,Hoạt động,Hình thức đào tạo,Học kỳ,Học phí,Hội đồng trường,IPA,Khu vực,Khuôn viên,Khuôn viên khác,Khẩu hiệu,Khẩu hiệu trong Tiếng Anh,Kinh phí,Kỷ yếu,Latinh hóa Yale,Latinh hóatiếng Thượng Hải,Linh vật,Liên kết,Liên kết học tập,Liên kết thể thao,Loại,Loại hình,Loại trường,McCune–Reischauer,Màu,Mã trường,Newspaper,Nghiên cứu sinh,Ngân sách,Ngôn ngữ,Người đoạt giải Nobel,Nhà,Nhà xuất bản đại học,Nhân viên,Nhân viên quản lý,Những khuôn viên khác,Năm thành lập,Other campuses,Other campuses[9],Phiên âm,Phân loại,Phó giám đốc,Phó hiệu trưởng,Phó hiệu trưởng và Chủ tịch,Phó viện trưởng,Phồn thể,Phục vụ,Pro-chancellor,Publications,Quân chủng,Quốc gia,Rector,Rector Magnificus,Rector magnificusvàVice Chancellor,Romaja quốc ngữ,Satellite Campuses,Sinh viên,Sinh viên chuyên nghiệp,Sinh viên khác,Sinh viên sau đại học,Sinh viên đại học,Sports teams,Superintendent,Sáng lập,Số Sinh viên,Số cơ sở,Số học sinh,Số tham khảo,Số tầng,Thành lập,Thành lập bởi,Thành viên,Thành viên của,Thể thao,Tiêu chuẩn,Trang web,Trạng thái,Trụ sở chính,Tài trợ,Tên chính thức,Tên cũ,Tên khác,Tính đến sàn cao nhất,Tôn giáo,Tôn giáo liên kết,Tạp chí sinh viên,Tỉ lệ học sinh/giáo viên,Tọa độ,Tổ chức mẹ,Tổ chức quyên góp,Tổng nhân viên,Tờ báo,Vice Provost for Student Affairs & Dean of Student,Visitor,Viết tắt,Viện trưởng,Việt bính,Vị trí,Wade–Giles,Webometrics(2020),Website,Xuất bản,Điền kinh,Đề cử,Địa chỉ,Địa điểm,Độ tuổi theo học,• Khác
521,Đại học Hồng Kông,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_H%E1%BB%93ng_K%C3%B4ng,,,,,,,,,Undergrad HKUSU (tiếng Trung),,,,,,,,Lý Gia Siêu ( Đặc khu trưởng Hồng Kông ),,,Lý Quốc Chương,,,,,,,,,8266 [ 1 ],,,,,,,,,,,,,,,,,"Urban; 53,5; hécta; (0,535; km; 2; ); [; 3; ]",,Sapientia et Virtus; (; Latin; ); 明德格物 (; tiếng Trung; ),,,,,,Sư tử,"ASAIHL , Universitas 21 , ACU , JUPAS , AACSB , EQUIS , APRU , UGC , Heads of Universities Committee, Joint Quality Review Committee, Washington University in St. Louis McDonnell International Scholars Academy [ 5 ]",,,,Công lập,,,Lục đậm [ 4 ],,,,,,,,,,4295 [ 1 ],,,,,,,,,,La Triết Cơ; Cung Bành; Hà Lập Nhân; Thân Tác Quân; Điền Chi Nam,,,David Li,,,,,,,,,29.791 [ 2 ],,,"9.813 (32,9%) [ 2 ]","17.106 (57,4%) [ 2 ]",,,,,,,,,30 tháng 3 năm 1911 ; 114 năm trước ( 1911-03-30 ),,,,,,,,,,,,,,,,,,,,,,,,,,Trương Tường,,"Bạc Phù Lâm; ,; Hồng Kông; 22°17′3″B; 114°08′16″Đ; ﻿ / ﻿; 22,28417°B 114,13778°Đ; ﻿ /; 22.28417; 114.13778",,,hku.hk,,,,,,,
522,Đại học Dartmouth,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Dartmouth,,,,,Big Green,,,,,,,,,,,,,,,,,,,,,,,,647 [ 2 ],,,,,,,Sian Leah Beilock,,,,,,,,,,"nội thành, 269 acre (1.1 km²)",,Vox clamantis in deserto; (Tiếng người hô trong hoang địa),,,,,,"Indian, [ 4 ] Keggy the Keg , [ 5 ] and Dartmouth Moose [ 6 ] (all unofficial)",,,,Tư,,,,Dartmouth màu xanh lá cây và màu trắng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.701 [ 3 ],"4,556 [ 3 ]",,,,,,,,,Ngày 13 tháng 12 năm 1769,,University of the Arctic,,,,,,,8.1 tỉ USD [ 1 ],,,,,,,,,"43°42′12″B 72°17′18″T ﻿ / ﻿ 43,70333°B 72,28833°T ﻿ / 43.70333; -72.28833",,,,,,,,,,,,,www.dartmouth.edu,,,,,,,
530,Đại học Indonesia,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,300",,,,,,,"GS TS Ir. Heri Hermansyah, S.T., M.ENG., IPU",,,,,,,,,,Đô thị : khuôn viên Salemba Ngoại ô : khuôn viên Depok Diện tích tổng cộng 359 ha (888 mẫu Anh),,"Veritas, Probitas, Iustitia ( tiếng Latinh )","Truth, Honesty, Justice",,,,,,"Mạng lưới Đại học ASEAN , ASAIHL , APRU , ASEAN-European University Network (ASEA UNINET), [ 2 ] FUIW , [ 3 ] SEAMEO, Association of Universities of Asia and the Pacific (AUAP) [ 4 ] Washington University in St. Louis McDonnell International Scholars Academy [ 5 ]",,,,Đại học công lập,,,Đại học; Khoa; Khoa Y; Khoa Nha khoa; Khoa Toán và Khoa học tự nhiên; Khoa Kỹ thuật; Khoa Tin học; Khoa Luật; Khoa Kinh tế và Kinh doanh; Khoa Nhân văn; Khoa Tâm lý học; Khoa Khoa học hành chính; Khoa Khoa học xã hội và chính trị; Khoa Y tế công cộng; Khoa Điều dưỡng; Khoa Dược; Khoa Khoa học môi trường; Trường Nghiên cứu chiến lược và toàn cầu; Chương trình dạy nghề,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.357 (năm học 2010) [ 1 ],,,13.841 (năm học 2010) [ 1 ],33.516 (năm học 2010) [ 1 ],,,,,,,,,1924 (as 'RHS/; Rechts Hogeschool; and GHS/; Geneeskundige Hogeschool; ); 1947 (as; Universiteit van Indonesië; ); 1950 (as; Universiteit Indonesia; ),,,,,,,,,,,tiếng Hà Lan : School tot Opleiding van Inlandsche Artsen (School for the Education of Native Physicians),,,,,,,,,,,,,,,,,"Jakarta , Indonesia [ a ]",,,www .ui .ac .id,,,,,,,
531,Đại học Jagiellonia,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Jagiellonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giáo sư Karol Musioł,,,,,,,,,,đô thị,,Plus ratio quam vis; (; Let reason prevail over force; ),,,,,,,,,,công,,,,,,,2.405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.885,,3.212,43.762,,,,49.379 (2010),,,,,1364,,"EUA , Coimbra Group , Europaeum , Mạng Utrecht , EAIE , IRUN",,,,,,,,,,,,,,,,"50°3′39″B 19°55′58″Đ ﻿ / ﻿ 50,06083°B 19,93278°Đ ﻿ / 50.06083; 19.93278",,,,,,,,,,,,,http://www.uj.edu.pl/,,,,,,,
537,Đại học Johns Hopkins,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,,,,,Blue Jays,,,,,,,,,,,,,,,,,MSCHE,,,,,,,,,,,,,,,,,,,,,,,,"Thành phố lớn [ 6 ] , 140 mẫu Anh (57 ha)",,Veritas vos liberabit ( tiếng Latinh ),""" The truth will set you free """,,,,,Blue Jay,,Hiệp hội Viện Đại học Mỹ COFHE CUWMA NAICU ORAU UARC URA Space-grant,NCAA Division III - Centennial Big Ten MAWPC,,Đại học nghiên cứu tư thục,,,Heritage blue and spirit blue; [; 7; ],,,,,,,,,,,,,Aberdeen California Columbia Elkridge Laurel Owings Mills Rockville St. Petersburg Washington Bologna Nam Kinh Singapore,,,,,Ray Jayawardhana,,,,,,,,,,,,,,"30,549 (2022)",,,"25,231 (2022) [ 5 ] :19","5,318 (2022) [ 5 ] :19",,,,,,,,,22 tháng 2 năm 1876 ; 149 năm trước ( 1876-02-22 ),,,,,,,,,"13,06 tỷ đô la Mỹ ( FY 2024) [ 3 ]",,,,,,,,,,,,"27,300 [ 4 ]",The Johns Hopkins News-Letter,,,,Ronald J. Daniels,,"Baltimore; ,; Maryland; ,; Hoa Kỳ; 39°19′44″B; 76°37′13″T; ﻿ / ﻿; 39,32889°B 76,62028°T; ﻿ /; 39.32889; -76.62028",,,Bản mẫu:Official url,,,,,,,
540,Đại học Istanbul,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Istanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.339 [ 2 ],,,,,,,GS TS Osman Bülent Zülfikar,,,,,,,,,,Đô thị,,tiếng Thổ Nhĩ Kỳ : Tarihten Geleceğe Bilim Köprüsü,Science Bridge from Past to the Future,411 triệu đô la Mỹ (2025) [ 1 ],,,,,Coimbra Group EUA Bologna Process Erasmus Programme UNIMED UNAI AACSB,,,,Đại học nghiên cứu công lập,,,,,,,,,,,Istanbul University Press,,5.885 [ 2 ],,,,,,,,,,,,,,,,,,,,,,58.809 [ 2 ],,,16.268 [ 2 ],42.066 [ 2 ],,,Mehmed II,,,,,,30 tháng 5 năm 1453 ; 572 năm trước ( 1453-05-30 ),,,,,,,,,,,Sahn-ı Seman Medresesi; (1453–1846); Dârülfünûn-ı Şâhâne; (1846–1912); İstanbul Dârülfünûnu; (1912–1933),,,,,,,,,,,,,,,,,"Istanbul; ,; Thổ Nhĩ Kỳ; 41°00′46,93″B; 28°57′49,95″Đ; ﻿ / ﻿; 41°B 28,95°Đ; ﻿ /; 41.00000; 28.95000",,,www .istanbul .edu .tr,,,,,,,
543,Đại học Khoa học và Kỹ thuật Hoa Trung,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Khoa_h%E1%BB%8Dc_v%C3%A0_K%E1%BB%B9_thu%E1%BA%ADt_Hoa_Trung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,Đại học Keio,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Keio,,,,,"Unicorns , vân vân",,Wakaki chi,,,,,,,,,,,,,,,,,,,,,,chính thức 2.604 [ 1 ],,,,,,,,Giáo sư Haseyama Akira,,,,,,,,,Đô thị,,Calamvs gladio fortior; (; Latin; :; Ngòi bút sắc bén hơn đao kiếm; ),,,,,,,,,,Đại học tư thục,,,,Xanh lam và Đỏ,,,1.234 [ 2 ] [ 3 ],,,,,,2.722 [ 1 ],,,,,,,,,,,,,,,,,,,,,,,,789 [ 1 ],,4.894 [ 2 ],28.931 [ 2 ],,,,33.825 [ 2 ],,,,,1858,,ASAIHL,,39 đội,,,,,,,,,,,,,,,,,,,,,,,,,,,Đại học Keio,,,,,,,
549,Đại học Kinh tế Quốc dân Plekhanov,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Kinh_t%E1%BA%BF_Qu%E1%BB%91c_d%C3%A2n_Plekhanov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Viktor Ivanovich Grishin,,,,,,,,,,Nội đô,,Phục vụ nước Nga!,,,,,,,,,,,,,,,,,,,,,,,1.600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.000,,,,,1907,,"EUA , [ 1 ] EFMD [ 2 ]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://rea.ru,,,,,,,
552,Đại học Kansas,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Kansas,,,,,Jayhawks,,,,,,,,,,,,Doug Girod,,,,,HLC,,,,,,,"1,566 (kỳ thu năm 2022) [ b ] [ 5 ]",,,,,,,,,,,,,,,,,"Làng đại học [ 10 ] , 1.000 mẫu Anh (4,0 km 2 )",Garden City Hays Leavenworth Kansas City Overland Park Parsons Salina Topeka Wichita Online,Videbo visionem hanc magnam quare non comburatur rubus ( tiếng Latinh ),"""I will see this great vision in which the bush does not burn."" ( Exodus 3:3) [ 1 ]",761.2 triệu đô la Mỹ (2022) [ a ] [ 4 ],,,,Big Jay Baby Jay Jay Doc (Medical Center),,Hiệp hội Viện Đại học Mỹ Space-grant,NCAA Division I FBS – Big 12,District,Đại học nghiên cứu công lập,,,Crimson và Blue; [; 11; ],,,,,,,,,,,,,,,,,,Barbara Bichelmeyer,,,,,,,,,,,,,,"30,770 (kỳ thu năm 2025) [ b ] [ 7 ] [ 8 ]",,,"7,707 (kỳ thu năm 2024) [ b ] [ 9 ]","22,085 (kỳ thu năm 2024) [ b ] [ 9 ]",,,,,,,13001038,,21 tháng 3 năm 1864 ; 161 năm trước ( 1864-03-21 ) [ 2 ],,,,,"Architecture, Education",,,,2.36 tỷ đô la Mỹ (2023) [ 3 ],University of Kansas East Historic District,,,,,,,,,Kansas Board of Regents,,"13,763 (kỳ thu năm 2022) [ b ] [ 6 ]",The University Daily Kansan,,,,,,"Lawrence; ,; Kansas; ,; Hoa Kỳ; 38°57′30″B; 95°14′52″T; ﻿ / ﻿; 38,9584°B 95,2478°T; ﻿ /; 38.9584; -95.2478",,,www .ku .edu,,,"January 8, 2014 [ 13 ]",,,,
558,Đại học Kỹ thuật Quốc gia Donetsk,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_K%E1%BB%B9_thu%E1%BA%ADt_Qu%E1%BB%91c_gia_Donetsk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,khu đô thị,,,,,,,,,,,,Đại học,,,,,,,,,,,,,,,,,,,,,,Liashok Yaroslav,,,,,,,,,,,,,,,,,,28000,,,,,,,,,1921,,Bộ Giáo dục và khoa học Ukraina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Official website,,,,,,,
560,Đại học Kyōto,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Kyoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Đại học Kỹ thuật Berlin,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_K%E1%BB%B9_thu%E1%BA%ADt_Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,120 [ 3 ]",,,,,,,,,,,,,,,,,Urban,,Wir haben die Ideen für die Zukunft ( Tiếng Đức ),We've got the brains for the future [ 1 ],"€492,1 million (2017) [ 2 ]",,,,,"TIME , TU9 , EUA , CESAER , DFG , SEFI , PEGASUS , German Excellence Initiative , Berlin University Alliance",,,,Đại học công lập,,,,,,,,,,,,,"2,258 [ 3 ]",,,,,,,,,,,,,,,,,,,,,,"35,570 [ 3 ]",,,,,,,,,,,,,1770 (Königliche Bergakademie zu Berlin) 1799 (Königliche Bauakademie zu Berlin) 1879 (Königlich Technische Hochschule zu Berlin) 1946 as Technische Universität Berlin,,,,,,,,,,,,,,,,,,,,,,,,,,Christian Thomsen (since 2014),,"Berlin; ,; Berlin; ,; Đức; 52°30′43″B; 13°19′35″Đ; ﻿ / ﻿; 52,51194°B 13,32639°Đ; ﻿ /; 52.51194; 13.32639",,,www .tu .berlin,,,,,,,
562,Đại học La Habana,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_La_Habana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,Rubén Zardoya Loureda,,,,,,,,,,,,,,,,,,,,,,Công lập,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.000,,,,,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.uh.cu/,,,,,,,
564,Đại học Kobe,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Kobe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,704",,,,,,,Takeda Hiroshi,,,,,,,,,,Đô thị,,Liêm chính - Tự do - Hợp tác,,,,,,,,,,Đại học Quốc gia,,,,,,,"1,529 [ 1 ]",,,,,,"1,981",,,,,,,,,,,,,,,,,,,,,,,,,,"4,660","11,596",,,,,,,,,1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www .kobe-u .ac .jp,,,,,,,
565,Đại học Laval,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Laval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Đại học Kỹ thuật München,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_K%E1%BB%B9_thu%E1%BA%ADt_M%C3%BCnchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.854 [ 2 ],,,,,,,,,,,,,,,,,Thành thị,,Die unternehmerische Universität,Trường đại học khởi nghiệp,"1,407 tỷ euro (2016) [ 1 ]",,,,,,ATHENS; CESAER; EAIE; EUA; Eurotech; GUEI; PEGASUS; TIME; TU9,,,Công lập,,,Xanh biển,,,,,,,,,,3.249 [ 2 ],,,,,,,,,,,,,,,,,,,,,,41.000 (2017) [ 3 ],,,,,,,Ludwig II của Bayern,,,,,,1868 ( 1868 ),,,,,,,,,,,,,,,,,,,,,,,,,,Wolfgang A. Herrmann,,,,,www .tum .de,,,,"Arcisstraße 21; ,; Munich; ,; Bayern; ,; 80333; ,; Đức; 48°08′56″B; 11°34′01″Đ; ﻿ / ﻿; 48,149°B 11,567°Đ; ﻿ /; 48.149; 11.567",,,
567,Đại học Leipzig,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Leipzig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beate Schücking,,,,,,,,,,thành thị,,Aus Tradition Grenzen überschreiten,,,,,,,,,,công,,,,,,,,,,,,,3.246 (2009),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.125 (mùa Đông 2011/2012),,,,,1409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.uni-leipzig.de/,,,,,,,
568,Đại học Latvia,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Latvia,,,,,,,,,,,,,,,,,,,,,,,,,Học kỳ,,,,,,,,,,,Mārcis Auziņš,,,,,,,,,,,,Scientiae et patriae ( Vì Khoa học và Tổ quốc ),,,,,,,,,,Đại học công lập,,,,,,,853 (2011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,339 (2011)",,,,"19,095 (2011)",,,,,1919,,"Utrecht Network , Hiệp hội Đại học châu Âu ( European University Association -EUA)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.lu.lv,,,,,,,
571,Đại học Leiden,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Leiden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.500,,,,,,,Carel Stolker,,,,,,,,,,,,Libertatis Praesidium; (Pháo đài tự do),,,,,,,,,,Public,,,,,,,,,,"Heike Kamerlingh Onnes; ,; Hendrik Lorentz; ,; Pieter Zeeman; ,; Willem Einthoven",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.800 (2015-2016),,,,,1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.leiden.edu,,,,,,,
572,Đại học Kỹ thuật Quốc gia Moskva Bauman,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_K%E1%BB%B9_thu%E1%BA%ADt_Qu%E1%BB%91c_gia_Moskva_Bauman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.500,,,,,,,Viện sĩ Viện Hàn lâm Khoa học Nga Anatoly Aleksandrovich Aleksandrov [ 1 ],,,,,,,,,,Thành thị,,"""Мужество, Воля, Труд, Упорство!""; ""Dũng cảm, Ý chí, Lao động, Kiên trì!""",,,,,,,,,,Đại học kỹ thuật,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.000,19.000,,,,,,,,,1830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://bmstu.ru/,,,,,,,
574,Đại học Kyung Hee,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Kyung_Hee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.407 (2020) [ 2 ],,,,,,,,,,,,,,,,,Đô thị,,"""학원의 민주화, 사상의 민주화, 생활의 민주화""; ""Dân chủ hóa học đường, dân chủ hóa tư tưởng, dân chủ hóa đời sống""; [; 1; ]","""Democratization of school, democratization of thought, democratization of living""",,,,,Sư tử cười [ 3 ],,,,,Tư thục,,,Đỏ thắm,,,,,Tiếng Hàn Quốc và tiếng Anh,,,,,594 (2020) [ 2 ],,,,,,,,,,,,,,,,,,,,,,33.373 (2020) [ 2 ],,,7.498 (2020) [ 2 ],25.875 (2018) [ 2 ],,,,,,,,,1949,,,,,,,,,,,Cao đẳng Sin Heung; Đại học Sin Heung,,,,,,,,,,,,,,,,,"Seoul và Suwon , Hàn Quốc",,,,,,,,,,
576,Đại học Linköping,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Link%C3%B6ping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GS. Mille Millnert,,,,,,,,,,"3: Campus Valla, Campus US, Campus Norrköping",,,,,,,,,,,,Đại học công lập,,,,,,,1.248,,,,,,3.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.200 ( FTE , 2009) [ 1 ]",,,,,1969/1975,,"EUA , ECIU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.liu.se,,,,,,,
579,Đại học Luân Đôn,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,Đại học Ludwig Maximilian München,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Ludwig_Maximilian_Munich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,Đại học Ljubljana,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Ljubljana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Đại học Lisboa,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Lisboa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.494 (2012),,,,,,,António da Cruz Serra,,,,,,,,,,"vài địa điểm, Lisbon Metropolitan Area",,de Lisboa para o Mundo (Từ Lisboa đến thế giới),,,,,,,,,,Đại học công lập,,,,Đen và trắng (Đại học; hiệu trưởng); Khoa; [; 2; ]; Xanh lá cây nhạt (; Nông nghiệp; ); TÍm (Kiến trúc); Xanh hoàng gia (Nghệ thuật); Vàng hoàng gia (Nha khoa); Đỏ (Kinh tế và Quản lý); Nâu Nhạt (Giáo dục); Hồng (Mỹ thuật); Xanh lá cây đậm (Địa lý và Thiết kế Không gian); Nâu đậm (Human Motricity); Đỏ đậm (Luật); Vàng (Y học); Violet (Dược); Cam (Tâm lý học); Đỏ (Khoa học xã hội và chính trị); Xanh Tây Ban Nha (Khoa học xã hội); Xanh da trời (Khoa học tự nhiên); Xanh lá mạ (; Kỹ thuật; ); Vàng hoàng gia (Thú y),,,,,,,,,2.425 (2012) [ 1 ],,,,,,,,,,,,,,,,,,,,,,,,,,11.814 (2013/2014),35.175 (2013/2014),,,,46.989 (2013/2014),,,,,1911 (Đại học Lisboa); 2013 (hợp nhất trường Đại học Lisboa với Đại học Kỹ thuật Lisboa trước đây),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www .ulisboa .pt,,,,,,,
589,Đại học Ludwig Maximilian München,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Ludwig_Maximilian_M%C3%BCnchen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GSTS. Bernd Huber,,,,,,,,,,,,,,,,,,,,,,Công lập,,,,Xanh là cây và trắng,,,,,,,,,13.602; 700 giáo sư (2009/2010),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.539 (2009/2010; 15% quốc tế),,,,,1472 (tên gọi Đại học Ingolstadt cho đến 1802),,Các trường đại học xuất sắc Đức; LERU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www .en .uni-muenchen .de,,,,,,,
590,Đại học Luân Đôn,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Lu%C3%A2n_%C4%90%C3%B4n,,,,,,,,,,,,,,,,,,,,,,,,,,,Giáo sư Geoffrey Crossick,,,,,,,,,,The Princess Royal,,,,,,,,,,,,,,,,,,,,,Công lập,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135,090 internal (2005-2006); [; 1; ]; 50,000 International Programmes; [; 2; ]",,,,,1836,,,,,,,,,,,,,,,,,,,,,,,,The Rt Hon; Nick Clegg; As; Lord President of the Council,,,,,,,london.ac.uk,,,,,,,
591,Đại học Marburg,University,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Marburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prof. Dr. Katharina Krause,,,,,,,,,,,,,,,,,,,,,,Đại học công lập,,,,,,,,,,,,,"ca. 7,500 (incl. hospital staff - 2005)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ca. 25,000",,,,,1 tháng 07 năm 1527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.uni-marburg.de,,,,,,,
