src_person_id,dst_person_id,src_person,dst_person,shared_count
689,1103,Lý Quốc Anh,Trần Nhất Tân,1
689,1104,Lý Quốc Anh,Thầm Di Cầm,1
689,1116,Lý Quốc Anh,Tề Tâm,1
689,1132,Lý Quốc Anh,Uông Dương,1
689,1140,Lý Quốc Anh,Trương Quốc Thanh,1
689,1165,Lý Quốc Anh,Vương Quảng Hoa,1
689,1166,Lý Quốc Anh,Vương Văn Đào,1
689,1172,Lý Quốc Anh,Vương Tường Hỉ,1
689,1174,Lý Quốc Anh,Vương Tiểu Hồng,1
689,1226,Lý Quốc Anh,Đường Lương Trí,1
690,696,Lý Nguyên Triều,Lạc Thụ Cương,1
690,701,Lý Nguyên Triều,Lưu Kim Quốc,1
690,893,Lý Nguyên Triều,Phan Công Thắng,1
690,899,Lý Nguyên Triều,Phan Nhạc (chính khách),1
690,1077,Lý Nguyên Triều,Thẩm Dược Dược,1
690,1082,Lý Nguyên Triều,Thái Kỳ,1
690,1088,Lý Nguyên Triều,Triệu Hồng Chúc,1
690,1095,Lý Nguyên Triều,Triệu Khắc Chí,1
690,1096,Lý Nguyên Triều,Trương Quân,1
690,1103,Lý Nguyên Triều,Trần Nhất Tân,1
690,1104,Lý Nguyên Triều,Thầm Di Cầm,1
690,1116,Lý Nguyên Triều,Tề Tâm,1
690,1132,Lý Nguyên Triều,Uông Dương,1
690,1140,Lý Nguyên Triều,Trương Quốc Thanh,1
690,1166,Lý Nguyên Triều,Vương Văn Đào,2
690,1172,Lý Nguyên Triều,Vương Tường Hỉ,1
690,1174,Lý Nguyên Triều,Vương Tiểu Hồng,1
690,1226,Lý Nguyên Triều,Đường Lương Trí,1
691,696,Lý Thư Lỗi,Lạc Thụ Cương,1
691,701,Lý Thư Lỗi,Lưu Kim Quốc,1
691,893,Lý Thư Lỗi,Phan Công Thắng,1
691,899,Lý Thư Lỗi,Phan Nhạc (chính khách),1
691,1077,Lý Thư Lỗi,Thẩm Dược Dược,1
691,1082,Lý Thư Lỗi,Thái Kỳ,1
691,1088,Lý Thư Lỗi,Triệu Hồng Chúc,1
691,1095,Lý Thư Lỗi,Triệu Khắc Chí,1
691,1096,Lý Thư Lỗi,Trương Quân,1
691,1103,Lý Thư Lỗi,Trần Nhất Tân,1
691,1104,Lý Thư Lỗi,Thầm Di Cầm,1
691,1116,Lý Thư Lỗi,Tề Tâm,1
691,1132,Lý Thư Lỗi,Uông Dương,1
691,1140,Lý Thư Lỗi,Trương Quốc Thanh,1
691,1166,Lý Thư Lỗi,Vương Văn Đào,1
691,1172,Lý Thư Lỗi,Vương Tường Hỉ,1
691,1174,Lý Thư Lỗi,Vương Tiểu Hồng,1
691,1226,Lý Thư Lỗi,Đường Lương Trí,1
701,696,Lưu Kim Quốc,Lạc Thụ Cương,1
696,893,Lạc Thụ Cương,Phan Công Thắng,2
696,899,Lạc Thụ Cương,Phan Nhạc (chính khách),2
696,1077,Lạc Thụ Cương,Thẩm Dược Dược,1
696,1082,Lạc Thụ Cương,Thái Kỳ,1
696,1088,Lạc Thụ Cương,Triệu Hồng Chúc,1
696,1094,Lạc Thụ Cương,Triệu Lạc Tế,1
696,1095,Lạc Thụ Cương,Triệu Khắc Chí,1
696,1096,Lạc Thụ Cương,Trương Quân,2
696,1103,Lạc Thụ Cương,Trần Nhất Tân,1
696,1104,Lạc Thụ Cương,Thầm Di Cầm,1
696,1116,Lạc Thụ Cương,Tề Tâm,1
696,1132,Lạc Thụ Cương,Uông Dương,1
696,1140,Lạc Thụ Cương,Trương Quốc Thanh,1
696,1165,Lạc Thụ Cương,Vương Quảng Hoa,1
696,1166,Lạc Thụ Cương,Vương Văn Đào,1
696,1172,Lạc Thụ Cương,Vương Tường Hỉ,1
696,1174,Lạc Thụ Cương,Vương Tiểu Hồng,1
696,1226,Lạc Thụ Cương,Đường Lương Trí,1
701,893,Lưu Kim Quốc,Phan Công Thắng,1
701,899,Lưu Kim Quốc,Phan Nhạc (chính khách),1
701,1077,Lưu Kim Quốc,Thẩm Dược Dược,1
701,1082,Lưu Kim Quốc,Thái Kỳ,1
701,1088,Lưu Kim Quốc,Triệu Hồng Chúc,1
701,1094,Lưu Kim Quốc,Triệu Lạc Tế,1
701,1095,Lưu Kim Quốc,Triệu Khắc Chí,1
701,1096,Lưu Kim Quốc,Trương Quân,1
701,1103,Lưu Kim Quốc,Trần Nhất Tân,1
701,1104,Lưu Kim Quốc,Thầm Di Cầm,1
701,1116,Lưu Kim Quốc,Tề Tâm,1
701,1132,Lưu Kim Quốc,Uông Dương,1
701,1140,Lưu Kim Quốc,Trương Quốc Thanh,1
701,1165,Lưu Kim Quốc,Vương Quảng Hoa,1
701,1166,Lưu Kim Quốc,Vương Văn Đào,1
701,1172,Lưu Kim Quốc,Vương Tường Hỉ,1
701,1174,Lưu Kim Quốc,Vương Tiểu Hồng,1
701,1226,Lưu Kim Quốc,Đường Lương Trí,1
893,899,Phan Công Thắng,Phan Nhạc (chính khách),2
893,1077,Phan Công Thắng,Thẩm Dược Dược,1
893,1082,Phan Công Thắng,Thái Kỳ,1
893,1088,Phan Công Thắng,Triệu Hồng Chúc,1
893,1094,Phan Công Thắng,Triệu Lạc Tế,1
893,1095,Phan Công Thắng,Triệu Khắc Chí,1
893,1096,Phan Công Thắng,Trương Quân,2
893,1103,Phan Công Thắng,Trần Nhất Tân,1
893,1104,Phan Công Thắng,Thầm Di Cầm,1
893,1116,Phan Công Thắng,Tề Tâm,1
893,1132,Phan Công Thắng,Uông Dương,1
893,1140,Phan Công Thắng,Trương Quốc Thanh,1
893,1165,Phan Công Thắng,Vương Quảng Hoa,1
893,1166,Phan Công Thắng,Vương Văn Đào,1
893,1172,Phan Công Thắng,Vương Tường Hỉ,1
893,1174,Phan Công Thắng,Vương Tiểu Hồng,1
893,1226,Phan Công Thắng,Đường Lương Trí,1
899,1077,Phan Nhạc (chính khách),Thẩm Dược Dược,1
899,1082,Phan Nhạc (chính khách),Thái Kỳ,1
899,1088,Phan Nhạc (chính khách),Triệu Hồng Chúc,1
899,1094,Phan Nhạc (chính khách),Triệu Lạc Tế,1
899,1095,Phan Nhạc (chính khách),Triệu Khắc Chí,1
899,1096,Phan Nhạc (chính khách),Trương Quân,2
899,1103,Phan Nhạc (chính khách),Trần Nhất Tân,1
899,1104,Phan Nhạc (chính khách),Thầm Di Cầm,1
899,1116,Phan Nhạc (chính khách),Tề Tâm,1
899,1132,Phan Nhạc (chính khách),Uông Dương,1
899,1140,Phan Nhạc (chính khách),Trương Quốc Thanh,1
899,1165,Phan Nhạc (chính khách),Vương Quảng Hoa,1
899,1166,Phan Nhạc (chính khách),Vương Văn Đào,1
899,1172,Phan Nhạc (chính khách),Vương Tường Hỉ,1
899,1174,Phan Nhạc (chính khách),Vương Tiểu Hồng,1
899,1226,Phan Nhạc (chính khách),Đường Lương Trí,1
1082,1077,Thái Kỳ,Thẩm Dược Dược,1
1077,1088,Thẩm Dược Dược,Triệu Hồng Chúc,1
1077,1094,Thẩm Dược Dược,Triệu Lạc Tế,1
1077,1095,Thẩm Dược Dược,Triệu Khắc Chí,1
1077,1096,Thẩm Dược Dược,Trương Quân,1
1077,1103,Thẩm Dược Dược,Trần Nhất Tân,1
1104,1077,Thầm Di Cầm,Thẩm Dược Dược,1
1077,1116,Thẩm Dược Dược,Tề Tâm,1
1077,1132,Thẩm Dược Dược,Uông Dương,1
1077,1140,Thẩm Dược Dược,Trương Quốc Thanh,1
1077,1165,Thẩm Dược Dược,Vương Quảng Hoa,1
1077,1166,Thẩm Dược Dược,Vương Văn Đào,1
1077,1172,Thẩm Dược Dược,Vương Tường Hỉ,1
1077,1174,Thẩm Dược Dược,Vương Tiểu Hồng,1
1077,1226,Thẩm Dược Dược,Đường Lương Trí,1
1082,1088,Thái Kỳ,Triệu Hồng Chúc,1
1082,1094,Thái Kỳ,Triệu Lạc Tế,1
1082,1095,Thái Kỳ,Triệu Khắc Chí,1
1082,1096,Thái Kỳ,Trương Quân,1
1082,1103,Thái Kỳ,Trần Nhất Tân,1
1082,1104,Thái Kỳ,Thầm Di Cầm,1
1082,1116,Thái Kỳ,Tề Tâm,1
1082,1132,Thái Kỳ,Uông Dương,1
1082,1140,Thái Kỳ,Trương Quốc Thanh,1
1082,1165,Thái Kỳ,Vương Quảng Hoa,1
1082,1166,Thái Kỳ,Vương Văn Đào,1
1082,1172,Thái Kỳ,Vương Tường Hỉ,1
1082,1174,Thái Kỳ,Vương Tiểu Hồng,1
1082,1226,Thái Kỳ,Đường Lương Trí,1
1088,1094,Triệu Hồng Chúc,Triệu Lạc Tế,1
1088,1095,Triệu Hồng Chúc,Triệu Khắc Chí,1
1088,1096,Triệu Hồng Chúc,Trương Quân,1
1088,1103,Triệu Hồng Chúc,Trần Nhất Tân,1
1104,1088,Thầm Di Cầm,Triệu Hồng Chúc,1
1088,1116,Triệu Hồng Chúc,Tề Tâm,1
1088,1132,Triệu Hồng Chúc,Uông Dương,1
1088,1140,Triệu Hồng Chúc,Trương Quốc Thanh,1
1088,1165,Triệu Hồng Chúc,Vương Quảng Hoa,1
1088,1166,Triệu Hồng Chúc,Vương Văn Đào,1
1088,1172,Triệu Hồng Chúc,Vương Tường Hỉ,1
1088,1174,Triệu Hồng Chúc,Vương Tiểu Hồng,1
1088,1226,Triệu Hồng Chúc,Đường Lương Trí,1
1095,1094,Triệu Khắc Chí,Triệu Lạc Tế,1
1094,1096,Triệu Lạc Tế,Trương Quân,1
1094,1103,Triệu Lạc Tế,Trần Nhất Tân,1
1104,1094,Thầm Di Cầm,Triệu Lạc Tế,1
1094,1116,Triệu Lạc Tế,Tề Tâm,1
1094,1132,Triệu Lạc Tế,Uông Dương,1
1094,1140,Triệu Lạc Tế,Trương Quốc Thanh,1
1094,1166,Triệu Lạc Tế,Vương Văn Đào,1
1094,1172,Triệu Lạc Tế,Vương Tường Hỉ,1
1094,1174,Triệu Lạc Tế,Vương Tiểu Hồng,1
1094,1226,Triệu Lạc Tế,Đường Lương Trí,1
1095,1096,Triệu Khắc Chí,Trương Quân,1
1095,1103,Triệu Khắc Chí,Trần Nhất Tân,1
1104,1095,Thầm Di Cầm,Triệu Khắc Chí,1
1095,1116,Triệu Khắc Chí,Tề Tâm,1
1095,1132,Triệu Khắc Chí,Uông Dương,1
1095,1140,Triệu Khắc Chí,Trương Quốc Thanh,1
1095,1165,Triệu Khắc Chí,Vương Quảng Hoa,1
1095,1166,Triệu Khắc Chí,Vương Văn Đào,1
1095,1172,Triệu Khắc Chí,Vương Tường Hỉ,1
1095,1174,Triệu Khắc Chí,Vương Tiểu Hồng,1
1095,1226,Triệu Khắc Chí,Đường Lương Trí,1
1096,1103,Trương Quân,Trần Nhất Tân,1
1104,1096,Thầm Di Cầm,Trương Quân,1
1096,1116,Trương Quân,Tề Tâm,1
1096,1132,Trương Quân,Uông Dương,1
1096,1140,Trương Quân,Trương Quốc Thanh,1
1096,1165,Trương Quân,Vương Quảng Hoa,1
1096,1166,Trương Quân,Vương Văn Đào,1
1096,1172,Trương Quân,Vương Tường Hỉ,1
1096,1174,Trương Quân,Vương Tiểu Hồng,1
1096,1226,Trương Quân,Đường Lương Trí,1
1104,1103,Thầm Di Cầm,Trần Nhất Tân,1
1103,1116,Trần Nhất Tân,Tề Tâm,1
1103,1132,Trần Nhất Tân,Uông Dương,1
1140,1103,Trương Quốc Thanh,Trần Nhất Tân,1
1103,1165,Trần Nhất Tân,Vương Quảng Hoa,1
1103,1166,Trần Nhất Tân,Vương Văn Đào,1
1103,1172,Trần Nhất Tân,Vương Tường Hỉ,1
1103,1174,Trần Nhất Tân,Vương Tiểu Hồng,1
1103,1226,Trần Nhất Tân,Đường Lương Trí,1
1104,1116,Thầm Di Cầm,Tề Tâm,1
1104,1132,Thầm Di Cầm,Uông Dương,1
1104,1140,Thầm Di Cầm,Trương Quốc Thanh,1
1104,1165,Thầm Di Cầm,Vương Quảng Hoa,1
1104,1166,Thầm Di Cầm,Vương Văn Đào,1
1104,1172,Thầm Di Cầm,Vương Tường Hỉ,1
1104,1174,Thầm Di Cầm,Vương Tiểu Hồng,1
1104,1226,Thầm Di Cầm,Đường Lương Trí,1
1116,1132,Tề Tâm,Uông Dương,1
1140,1116,Trương Quốc Thanh,Tề Tâm,1
1116,1165,Tề Tâm,Vương Quảng Hoa,1
1116,1166,Tề Tâm,Vương Văn Đào,1
1116,1172,Tề Tâm,Vương Tường Hỉ,1
1116,1174,Tề Tâm,Vương Tiểu Hồng,1
1116,1226,Tề Tâm,Đường Lương Trí,1
1140,1132,Trương Quốc Thanh,Uông Dương,1
1132,1165,Uông Dương,Vương Quảng Hoa,1
1132,1166,Uông Dương,Vương Văn Đào,1
1132,1172,Uông Dương,Vương Tường Hỉ,1
1132,1174,Uông Dương,Vương Tiểu Hồng,1
1132,1226,Uông Dương,Đường Lương Trí,1
1140,1165,Trương Quốc Thanh,Vương Quảng Hoa,1
1140,1166,Trương Quốc Thanh,Vương Văn Đào,1
1140,1172,Trương Quốc Thanh,Vương Tường Hỉ,1
1140,1174,Trương Quốc Thanh,Vương Tiểu Hồng,1
1140,1226,Trương Quốc Thanh,Đường Lương Trí,1
1165,1166,Vương Quảng Hoa,Vương Văn Đào,1
1165,1172,Vương Quảng Hoa,Vương Tường Hỉ,1
1165,1174,Vương Quảng Hoa,Vương Tiểu Hồng,1
1165,1226,Vương Quảng Hoa,Đường Lương Trí,1
1172,1166,Vương Tường Hỉ,Vương Văn Đào,1
1174,1166,Vương Tiểu Hồng,Vương Văn Đào,1
1166,1226,Vương Văn Đào,Đường Lương Trí,1
1174,1172,Vương Tiểu Hồng,Vương Tường Hỉ,1
1172,1226,Vương Tường Hỉ,Đường Lương Trí,1
1174,1226,Vương Tiểu Hồng,Đường Lương Trí,1
162,185,Chavarat Charnvirakul,Chuan Leekpai,1
162,995,Chavarat Charnvirakul,Samak Sundaravej,1
162,1016,Chavarat Charnvirakul,Somchai Wongsawat,1
185,995,Chuan Leekpai,Samak Sundaravej,1
185,1016,Chuan Leekpai,Somchai Wongsawat,1
995,1016,Samak Sundaravej,Somchai Wongsawat,1
163,221,Cho Kuk,Douglass North,1
163,230,Cho Kuk,Earl Warren,1
163,276,Cho Kuk,Francisco I. Madero,1
163,364,Cho Kuk,Gérard Debreu,1
163,540,Cho Kuk,Jerome Adams,1
163,558,Cho Kuk,John Kenneth Galbraith,1
163,655,Cho Kuk,Lawrence Klein,1
163,919,Cho Kuk,Rafael Mandelman,1
163,1028,Cho Kuk,Stephen Kotkin,1
163,1225,Cho Kuk,Zulfikar Ali Bhutto,1
221,230,Douglass North,Earl Warren,1
221,276,Douglass North,Francisco I. Madero,1
221,364,Douglass North,Gérard Debreu,1
221,540,Douglass North,Jerome Adams,1
221,558,Douglass North,John Kenneth Galbraith,1
221,655,Douglass North,Lawrence Klein,1
221,919,Douglass North,Rafael Mandelman,1
221,1028,Douglass North,Stephen Kotkin,1
221,1225,Douglass North,Zulfikar Ali Bhutto,1
230,276,Earl Warren,Francisco I. Madero,1
230,364,Earl Warren,Gérard Debreu,1
230,540,Earl Warren,Jerome Adams,1
230,558,Earl Warren,John Kenneth Galbraith,1
230,655,Earl Warren,Lawrence Klein,1
230,919,Earl Warren,Rafael Mandelman,1
230,1028,Earl Warren,Stephen Kotkin,1
230,1225,Earl Warren,Zulfikar Ali Bhutto,1
276,364,Francisco I. Madero,Gérard Debreu,1
276,540,Francisco I. Madero,Jerome Adams,1
276,558,Francisco I. Madero,John Kenneth Galbraith,1
276,655,Francisco I. Madero,Lawrence Klein,1
276,919,Francisco I. Madero,Rafael Mandelman,1
276,1028,Francisco I. Madero,Stephen Kotkin,1
276,1225,Francisco I. Madero,Zulfikar Ali Bhutto,1
364,540,Gérard Debreu,Jerome Adams,1
364,558,Gérard Debreu,John Kenneth Galbraith,1
364,655,Gérard Debreu,Lawrence Klein,1
364,919,Gérard Debreu,Rafael Mandelman,1
364,1028,Gérard Debreu,Stephen Kotkin,1
364,1225,Gérard Debreu,Zulfikar Ali Bhutto,1
540,558,Jerome Adams,John Kenneth Galbraith,1
540,655,Jerome Adams,Lawrence Klein,1
540,919,Jerome Adams,Rafael Mandelman,1
540,1028,Jerome Adams,Stephen Kotkin,1
540,1225,Jerome Adams,Zulfikar Ali Bhutto,1
558,655,John Kenneth Galbraith,Lawrence Klein,1
558,919,John Kenneth Galbraith,Rafael Mandelman,1
558,1028,John Kenneth Galbraith,Stephen Kotkin,1
558,1225,John Kenneth Galbraith,Zulfikar Ali Bhutto,1
655,919,Lawrence Klein,Rafael Mandelman,1
655,1028,Lawrence Klein,Stephen Kotkin,1
655,1225,Lawrence Klein,Zulfikar Ali Bhutto,1
919,1028,Rafael Mandelman,Stephen Kotkin,1
919,1225,Rafael Mandelman,Zulfikar Ali Bhutto,1
1028,1225,Stephen Kotkin,Zulfikar Ali Bhutto,1
163,378,Cho Kuk,Han Duck-soo,1
163,622,Cho Kuk,Kim Myeong-soo,1
163,623,Cho Kuk,Kim Young-sam,1
163,657,Cho Kuk,Lee Sang-min (chính khách),1
163,658,Cho Kuk,Lee Hae-chan,1
163,1216,Cho Kuk,Yoon Suk-yeol,1
378,622,Han Duck-soo,Kim Myeong-soo,1
378,623,Han Duck-soo,Kim Young-sam,1
378,657,Han Duck-soo,Lee Sang-min (chính khách),1
378,658,Han Duck-soo,Lee Hae-chan,1
378,1216,Han Duck-soo,Yoon Suk-yeol,1
622,623,Kim Myeong-soo,Kim Young-sam,1
622,657,Kim Myeong-soo,Lee Sang-min (chính khách),1
622,658,Kim Myeong-soo,Lee Hae-chan,1
622,1216,Kim Myeong-soo,Yoon Suk-yeol,1
623,657,Kim Young-sam,Lee Sang-min (chính khách),1
623,658,Kim Young-sam,Lee Hae-chan,1
623,1216,Kim Young-sam,Yoon Suk-yeol,1
658,657,Lee Hae-chan,Lee Sang-min (chính khách),1
657,1216,Lee Sang-min (chính khách),Yoon Suk-yeol,1
658,1216,Lee Hae-chan,Yoon Suk-yeol,1
171,877,Charles de Gaulle,Patrice de Mac Mahon,1
174,175,Christopher A. Sims,Christopher Stevens (đại sứ),1
174,1046,Christopher A. Sims,Steven Chu,1
175,1046,Christopher Stevens (đại sứ),Steven Chu,1
175,1068,Christopher Stevens (đại sứ),Thomas J. Sargent,1
1046,1068,Steven Chu,Thomas J. Sargent,1
180,176,Chu Dung Cơ,Chu Tiểu Xuyên,1
176,343,Chu Tiểu Xuyên,Giả Xuân Vượng,1
176,416,Chu Tiểu Xuyên,Hoàng Cúc,1
176,457,Chu Tiểu Xuyên,Hồ Cẩm Đào,1
176,684,Chu Tiểu Xuyên,Lý Cán Kiệt,1
176,692,Chu Tiểu Xuyên,Lý Hi,1
176,826,Chu Tiểu Xuyên,Nghê Nhạc Phong,1
176,829,Chu Tiểu Xuyên,Ngô Bang Quốc,1
176,1112,Chu Tiểu Xuyên,Tào Ngu,1
176,1140,Chu Tiểu Xuyên,Trương Quốc Thanh,1
176,1158,Chu Tiểu Xuyên,Vương Hy Cần,1
176,1167,Chu Tiểu Xuyên,Tập Cận Bình,1
176,1215,Chu Tiểu Xuyên,Ân Dũng,1
180,343,Chu Dung Cơ,Giả Xuân Vượng,1
180,416,Chu Dung Cơ,Hoàng Cúc,1
180,457,Chu Dung Cơ,Hồ Cẩm Đào,1
180,684,Chu Dung Cơ,Lý Cán Kiệt,1
180,692,Chu Dung Cơ,Lý Hi,1
180,826,Chu Dung Cơ,Nghê Nhạc Phong,1
180,829,Chu Dung Cơ,Ngô Bang Quốc,1
180,1112,Chu Dung Cơ,Tào Ngu,1
180,1140,Chu Dung Cơ,Trương Quốc Thanh,1
180,1158,Chu Dung Cơ,Vương Hy Cần,1
180,1167,Chu Dung Cơ,Tập Cận Bình,1
180,1215,Chu Dung Cơ,Ân Dũng,1
343,416,Giả Xuân Vượng,Hoàng Cúc,1
343,457,Giả Xuân Vượng,Hồ Cẩm Đào,1
343,684,Giả Xuân Vượng,Lý Cán Kiệt,1
343,692,Giả Xuân Vượng,Lý Hi,1
343,826,Giả Xuân Vượng,Nghê Nhạc Phong,1
343,829,Giả Xuân Vượng,Ngô Bang Quốc,1
343,1112,Giả Xuân Vượng,Tào Ngu,1
343,1140,Giả Xuân Vượng,Trương Quốc Thanh,1
343,1158,Giả Xuân Vượng,Vương Hy Cần,1
343,1167,Giả Xuân Vượng,Tập Cận Bình,1
343,1215,Giả Xuân Vượng,Ân Dũng,1
416,457,Hoàng Cúc,Hồ Cẩm Đào,1
416,684,Hoàng Cúc,Lý Cán Kiệt,1
416,692,Hoàng Cúc,Lý Hi,1
416,826,Hoàng Cúc,Nghê Nhạc Phong,1
416,829,Hoàng Cúc,Ngô Bang Quốc,1
416,1112,Hoàng Cúc,Tào Ngu,1
416,1140,Hoàng Cúc,Trương Quốc Thanh,1
416,1158,Hoàng Cúc,Vương Hy Cần,1
416,1167,Hoàng Cúc,Tập Cận Bình,1
416,1215,Hoàng Cúc,Ân Dũng,1
457,684,Hồ Cẩm Đào,Lý Cán Kiệt,1
457,692,Hồ Cẩm Đào,Lý Hi,1
457,826,Hồ Cẩm Đào,Nghê Nhạc Phong,1
457,829,Hồ Cẩm Đào,Ngô Bang Quốc,1
457,1112,Hồ Cẩm Đào,Tào Ngu,1
457,1140,Hồ Cẩm Đào,Trương Quốc Thanh,1
457,1158,Hồ Cẩm Đào,Vương Hy Cần,1
457,1167,Hồ Cẩm Đào,Tập Cận Bình,1
457,1215,Hồ Cẩm Đào,Ân Dũng,1
684,692,Lý Cán Kiệt,Lý Hi,1
684,826,Lý Cán Kiệt,Nghê Nhạc Phong,1
684,829,Lý Cán Kiệt,Ngô Bang Quốc,1
684,1112,Lý Cán Kiệt,Tào Ngu,1
684,1140,Lý Cán Kiệt,Trương Quốc Thanh,1
684,1158,Lý Cán Kiệt,Vương Hy Cần,1
684,1167,Lý Cán Kiệt,Tập Cận Bình,1
684,1215,Lý Cán Kiệt,Ân Dũng,1
692,826,Lý Hi,Nghê Nhạc Phong,1
692,829,Lý Hi,Ngô Bang Quốc,1
692,1112,Lý Hi,Tào Ngu,1
692,1140,Lý Hi,Trương Quốc Thanh,1
692,1158,Lý Hi,Vương Hy Cần,1
692,1167,Lý Hi,Tập Cận Bình,1
692,1215,Lý Hi,Ân Dũng,1
826,829,Nghê Nhạc Phong,Ngô Bang Quốc,1
826,1112,Nghê Nhạc Phong,Tào Ngu,1
826,1140,Nghê Nhạc Phong,Trương Quốc Thanh,1
826,1158,Nghê Nhạc Phong,Vương Hy Cần,1
826,1167,Nghê Nhạc Phong,Tập Cận Bình,1
826,1215,Nghê Nhạc Phong,Ân Dũng,1
829,1112,Ngô Bang Quốc,Tào Ngu,1
829,1140,Ngô Bang Quốc,Trương Quốc Thanh,1
829,1158,Ngô Bang Quốc,Vương Hy Cần,1
829,1167,Ngô Bang Quốc,Tập Cận Bình,1
829,1215,Ngô Bang Quốc,Ân Dũng,1
1140,1112,Trương Quốc Thanh,Tào Ngu,1
1112,1158,Tào Ngu,Vương Hy Cần,1
1112,1167,Tào Ngu,Tập Cận Bình,1
1112,1215,Tào Ngu,Ân Dũng,1
1140,1158,Trương Quốc Thanh,Vương Hy Cần,1
1140,1167,Trương Quốc Thanh,Tập Cận Bình,1
1167,1158,Tập Cận Bình,Vương Hy Cần,1
1158,1215,Vương Hy Cần,Ân Dũng,1
1167,1215,Tập Cận Bình,Ân Dũng,1
183,262,Chris Sununu,Esther Duflo,1
183,310,Chris Sununu,George Akerlof,1
183,507,Chris Sununu,Jean Tirole,1
183,1107,Chris Sununu,Tom Wolf,1
183,1117,Chris Sununu,Ueda Kazuo,1
262,310,Esther Duflo,George Akerlof,1
262,507,Esther Duflo,Jean Tirole,1
262,1107,Esther Duflo,Tom Wolf,1
262,1117,Esther Duflo,Ueda Kazuo,1
310,507,George Akerlof,Jean Tirole,1
310,1107,George Akerlof,Tom Wolf,1
310,1117,George Akerlof,Ueda Kazuo,1
507,1107,Jean Tirole,Tom Wolf,1
507,1117,Jean Tirole,Ueda Kazuo,1
1107,1117,Tom Wolf,Ueda Kazuo,1
194,190,Clive Granger,D. H. Lawrence,1
191,1121,Dag Hammarskjöld,Ulf Kristersson,1
204,522,Dean Heller,Jim Webb,1
222,554,Dr. Seuss,John Carney,1
222,832,Dr. Seuss,Nelson Rockefeller,1
222,865,Dr. Seuss,Paavo Lipponen,1
222,1079,Dr. Seuss,Thaddeus Stevens,1
222,1107,Dr. Seuss,Tom Wolf,1
554,832,John Carney,Nelson Rockefeller,1
554,865,John Carney,Paavo Lipponen,1
554,1079,John Carney,Thaddeus Stevens,1
554,1107,John Carney,Tom Wolf,1
832,865,Nelson Rockefeller,Paavo Lipponen,1
832,1079,Nelson Rockefeller,Thaddeus Stevens,1
832,1107,Nelson Rockefeller,Tom Wolf,1
865,1079,Paavo Lipponen,Thaddeus Stevens,1
865,1107,Paavo Lipponen,Tom Wolf,1
1079,1107,Thaddeus Stevens,Tom Wolf,1
227,677,Dmitry Anatolyevich Medvedev,Lyudmila Aleksandrovna Putina,1
227,1153,Dmitry Anatolyevich Medvedev,Vladimir Vladimirovich Putin,1
227,1160,Dmitry Anatolyevich Medvedev,Vladimir Ilyich Lenin,1
677,1153,Lyudmila Aleksandrovna Putina,Vladimir Vladimirovich Putin,1
677,1160,Lyudmila Aleksandrovna Putina,Vladimir Ilyich Lenin,1
1160,1153,Vladimir Ilyich Lenin,Vladimir Vladimirovich Putin,1
228,277,Dwight D. Eisenhower,Fidel Ramos,1
228,536,Dwight D. Eisenhower,John Bel Edwards,1
228,669,Dwight D. Eisenhower,Lloyd Austin,1
228,776,Dwight D. Eisenhower,Mike Pompeo,1
228,1127,Dwight D. Eisenhower,Ulysses S. Grant,1
277,536,Fidel Ramos,John Bel Edwards,1
277,669,Fidel Ramos,Lloyd Austin,1
277,776,Fidel Ramos,Mike Pompeo,1
277,1127,Fidel Ramos,Ulysses S. Grant,1
536,669,John Bel Edwards,Lloyd Austin,1
536,776,John Bel Edwards,Mike Pompeo,1
536,1127,John Bel Edwards,Ulysses S. Grant,1
669,776,Lloyd Austin,Mike Pompeo,1
669,1127,Lloyd Austin,Ulysses S. Grant,1
776,1127,Mike Pompeo,Ulysses S. Grant,1
232,686,Dịch Hội Mãn,Lý Cường,1
232,698,Dịch Hội Mãn,Lưu Kỳ (sinh năm 1957),1
232,899,Dịch Hội Mãn,Phan Nhạc (chính khách),1
686,698,Lý Cường,Lưu Kỳ (sinh năm 1957),1
698,899,Lưu Kỳ (sinh năm 1957),Phan Nhạc (chính khách),1
234,264,Edgars Rinkēvičs,Evika Siliņa,1
234,649,Edgars Rinkēvičs,Laimdota Straujuma,1
234,1133,Edgars Rinkēvičs,Valdis Dombrovskis,1
264,649,Evika Siliņa,Laimdota Straujuma,1
264,1133,Evika Siliņa,Valdis Dombrovskis,1
649,1133,Laimdota Straujuma,Valdis Dombrovskis,1
243,1062,Ellen Johnson Sirleaf,Theodore Schultz,1
245,618,Elio Di Rupo,Keir Starmer,1
255,336,Enrico Letta,Giuliano Amato,1
259,558,Eugenia Charles,John Kenneth Galbraith,1
259,590,Eugenia Charles,Julie Payette,1
259,1181,Eugenia Charles,William Lyon Mackenzie King,1
558,590,John Kenneth Galbraith,Julie Payette,1
558,1181,John Kenneth Galbraith,William Lyon Mackenzie King,1
590,1181,Julie Payette,William Lyon Mackenzie King,1
261,453,Ernst Kaltenbrunner,Ivo Andrić,1
261,605,Ernst Kaltenbrunner,Karl Böhm,1
453,605,Ivo Andrić,Karl Böhm,1
262,394,Esther Duflo,Henri Bergson,1
262,1070,Esther Duflo,Thomas Piketty,1
394,1070,Henri Bergson,Thomas Piketty,1
